R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 30
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 30
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0012
y-axis screen name: cdc2-2
y-axis libraries: SDLV4_384
y-axis client: DAL
y-axis user: MGD
y-axis date: 2013/06/24
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR420W	HKR1	0.77946	0.999261	2.40921	47.8333	75.1193	4.49053	11.7579	8	8	t-test	S
YPL038W	MET31	0.761498	0.999261	2.41013	47.0379	73.8025	4.8009	10.1211	8	8	t-test	S
YMR171C	EAR1	0.797312	0.999261	2.4111	53.6699	84.7682	5.87167	11.723	8	8	t-test	S
YOR064C	YNG1	0.786781	0.999261	2.41215	52.5923	82.9845	5.23228	11.5665	8	8	t-test	S
YJL004C	SYS1	0.723834	0.999261	2.41269	51.5386	81.2411	4.00819	8.84044	8	8	t-test	S
YDL081C	RPP1A	0.696609	0.999261	2.41694	43.8431	68.5078	2.65431	8.9453	8	8	t-test	S
YGL203C	KEX1	0.761959	0.999261	2.41855	44.808	70.1008	5.0426	9.89644	8	8	t-test	S
YLR081W	GAL2	0.799786	0.999261	2.42039	55.7693	88.2249	6.28843	11.4689	8	8	t-test	S
YMR152W	YIM1	0.741788	0.999261	2.42042	46.5011	72.8976	4.34509	9.47624	8	8	t-test	S
YNL204C	SPS18	0.743412	0.999261	2.42122	46.6926	73.213	4.54659	9.3285	8	8	t-test	S
YMR221C	YMR221C	0.746863	0.999261	2.4213	48.3882	76.017	4.44314	9.67057	8	8	t-test	S
YER166W	DNF1	0.740741	0.999261	2.4233	45.0643	70.5168	4.76808	8.87317	8	8	t-test	S
YHL035C	VMR1	0.771107	0.999261	2.43003	51.8726	81.7648	5.4941	10.0459	8	8	t-test	S
YLL005C	SPO75	0.688186	0.999261	2.43086	44.6199	69.7694	3.5419	7.84961	8	8	t-test	S
YGL046W	YGL046W	0.798458	0.999261	2.43165	38.2473	59.2294	3.85095	13.9402	8	8	t-test	S
YFL043C	YFL043C	0.70151	0.999261	2.43348	44.1925	69.0582	4.28851	7.44957	8	8	t-test	S
YNL300W	TOS6	0.765442	0.999261	2.43352	49.0453	77.0833	4.95134	10.3727	8	8	t-test	S
YLR402W	YLR402W	0.71892	0.999261	2.43727	47.502	74.5249	3.64126	9.13406	8	8	t-test	S
YBL019W	APN2	0.752841	0.999261	2.44204	47.9719	75.2941	5.29236	9.02923	8	8	t-test	S
YOR127W	RGA1	0.799817	0.999261	2.44239	54.4511	86.0085	5.64042	12.5085	8	8	t-test	S
YPL130W	SPO19	0.751075	0.999261	2.44332	46.4638	72.7981	4.77668	9.66095	8	8	t-test	S
YPR076W	YPR076W	0.739636	0.999261	2.44768	48.6554	76.4152	4.21258	9.66792	8	8	t-test	S
YMR155W	YMR155W	0.786394	0.999261	2.45026	53.9157	85.1101	5.73139	11.1848	8	8	t-test	S
YMR225C	MRPL44	0.778186	0.999261	2.45252	53.1924	83.9102	5.83393	10.3127	8	8	t-test	S
YJR147W	HMS2	0.683197	0.999261	2.45834	45.4879	71.1593	3.69394	7.59419	8	8	t-test	S
YIL164C	NIT1	0.740994	0.999261	2.45874	50.6211	79.6476	4.36808	9.63335	8	8	t-test	S
YBR169C	SSE2	0.769004	0.999261	2.46093	52.6196	82.949	5.60216	9.94243	8	8	t-test	S
YGR260W	TNA1	0.758151	0.999261	2.46099	50.6428	79.6797	4.91269	10.0842	8	8	t-test	S
YMR145C	NDE1	0.775196	0.999261	2.465	52.3916	82.5653	5.7298	10.3043	8	8	t-test	S
YIL015C-A	YIL015C-A	0.735135	0.999261	2.47137	45.5165	71.1851	4.79348	8.7943	8	8	t-test	S
YGL139W	FLC3	0.746276	0.999261	2.47263	45.7629	71.5905	5.2979	8.76162	8	8	t-test	S
YLR247C	IRC20	0.75035	0.999261	2.47603	50.4691	79.3677	4.37389	10.304	8	8	t-test	S
YMR132C	JLP2	0.736544	0.999261	2.47616	47.9703	75.2351	4.68973	9.05948	8	8	t-test	S
YDR152W	GIR2	0.752482	0.999261	2.47635	47.0715	73.7485	4.48668	10.316	8	8	t-test	S
YAL046C	AIM1	0.667324	0.999261	2.482	41.6223	64.7276	3.05423	7.82665	8	8	t-test	S
YOL063C	CRT10	0.732068	0.999261	2.48213	44.796	69.9757	4.59464	8.95661	8	8	t-test	S
YDL137W	ARF2	0.773698	0.999261	2.48283	53.7488	84.7802	5.799	10.2059	8	8	t-test	S
YOR301W	RAX1	0.755142	0.999261	2.48461	49.2121	77.2748	4.91359	10.0295	8	8	t-test	S
YPR028W	YOP1	0.7008	0.999261	2.48748	43.1554	67.2538	4.09889	7.99558	8	8	t-test	S
YPL165C	SET6	0.75879	0.999261	2.49015	47.8768	75.0574	5.03445	10.1668	8	8	t-test	S
YDL157C	YDL157C	0.764713	0.999261	2.49245	50.5494	79.4734	4.72132	10.9854	8	8	t-test	S
YGR270W	YTA7	0.719682	0.999261	2.49441	40.2165	62.3823	4.19198	8.86156	8	8	t-test	S
YDR018C	YDR018C	0.809907	0.999261	2.50035	61.1641	97.0142	6.11619	13.4677	8	8	t-test	S
YDR383C	NKP1	0.745647	0.999261	2.50095	46.7585	73.1901	4.89313	9.51933	8	8	t-test	S
YFL001W	DEG1	0.758139	0.999261	2.50586	62.4538	99.1378	4.88152	10.4193	8	8	t-test	S
YPL224C	MMT2	0.737066	0.999261	2.50822	46.5786	72.8806	4.49266	9.54577	8	8	t-test	S
YKL132C	RMA1	0.752422	0.999261	2.50936	52.6968	82.9966	4.56543	10.4281	8	8	t-test	S
YLL040C	VPS13	0.597662	0.999261	2.51015	40.7795	63.2872	2.62819	6.31267	8	8	t-test	S
YER091C	MET6	0.645349	0.999261	2.51023	41.2904	64.1319	3.33745	6.87571	8	8	t-test	S
YLR327C	TMA10	0.747896	0.999261	2.51845	48.9649	76.81	5.1253	9.4598	8	8	t-test	S
YDR068W	DOS2	0.746637	0.999261	2.52149	51.8954	81.6511	4.48929	10.218	8	8	t-test	S
YOR197W	MCA1	0.753107	0.999261	2.52287	46.5766	72.853	5.1194	9.86526	8	8	t-test	S
YER093C-A	AIM11	0.695591	0.999261	2.52412	45.3945	70.8962	3.15416	8.99353	8	8	t-test	S
YPL067C	YPL067C	0.744938	0.999261	2.52666	50.7252	79.7074	4.55017	10.0717	8	8	t-test	S
YGL215W	CLG1	0.787654	0.999261	2.53151	55.2322	87.1528	6.26276	11.1872	8	8	t-test	S
YPR040W	TIP41	0.75321	0.999261	2.53362	48.8282	76.5589	4.92366	10.2036	8	8	t-test	S
YMR170C	ALD2	0.783864	0.999261	2.54064	52.3803	82.4214	6.23708	10.9258	8	8	t-test	S
YMR160W	YMR160W	0.776989	0.999261	2.54398	50.8875	79.9472	5.87637	10.8497	8	8	t-test	S
YER149C	PEA2	0.710204	0.999261	2.54679	44.5609	69.4801	3.34375	9.56625	8	8	t-test	S
YGR039W	YGR039W	0.789297	0.999261	2.54768	53.8477	84.8365	6.74641	10.7121	8	8	t-test	S
YGR003W	CUL3	0.760574	0.999261	2.55079	48.9447	76.7231	5.67002	9.8154	8	8	t-test	S
YDR466W	PKH3	0.748239	0.999261	2.55114	52.4087	82.451	4.80829	10.124	8	8	t-test	S
YGL199C	YGL199C	0.76805	0.999261	2.55222	48.3968	75.8146	5.81862	10.2164	8	8	t-test	S
YDR408C	ADE8	0.738084	0.999261	2.55487	49.7248	78.0064	4.73442	9.58502	8	8	t-test	S
YBR281C	DUG2	0.687076	0.999261	2.55499	46.3164	72.3697	3.66024	8.27572	8	8	t-test	S
YML021C	UNG1	0.705283	0.999261	2.5561	45.5151	71.0426	4.10604	8.57584	8	8	t-test	S
YFL050C	ALR2	0.676213	0.999261	2.55968	44.9932	70.1736	3.77325	7.70577	8	8	t-test	S
YLL059C	YLL059C	0.722736	0.999261	2.56199	47.665	74.5883	4.79003	8.61235	8	8	t-test	S
YOR385W	YOR385W	0.800978	0.999261	2.5623	60.293	95.4711	6.64643	12.2914	8	8	t-test	S
YIL009C-A	EST3	0.756695	0.999261	2.56285	52.2734	82.2079	4.98242	10.5653	8	8	t-test	S
YHL016C	DUR3	0.781949	0.999261	2.56336	53.1148	83.5985	6.09117	11.1426	8	8	t-test	S
YGL262W	YGL262W	0.754442	0.999261	2.56663	48.6947	76.2835	5.46393	9.76536	8	8	t-test	S
YGR010W	NMA2	0.716699	0.999261	2.56807	45.2837	70.6402	4.81442	8.25436	8	8	t-test	S
YJL044C	GYP6	0.758982	0.999261	2.56983	53.9877	85.0314	5.2014	10.4987	8	8	t-test	S
YOR346W	REV1	0.769035	0.999261	2.57542	49.8788	78.227	5.78407	10.5259	8	8	t-test	S
YFR041C	ERJ5	0.754098	0.999261	2.57594	49.3244	77.3094	5.01434	10.426	8	8	t-test	S
YOR298W	MUM3	0.707916	0.999261	2.57915	46.3778	72.4313	4.40554	8.43966	8	8	t-test	S
YNL010W	YNL010W	0.769086	0.999261	2.57945	54.6382	86.0912	4.76308	11.8268	8	8	t-test	S
YOR153W	PDR5	0.769437	0.999261	2.58045	53.0891	83.5278	5.14006	11.4442	8	8	t-test	S
YOL071W	EMI5	0.490072	0.999261	2.58338	42.6831	66.3142	2.67189	4.30509	56	56	t-test	S
YGL079W	KXD1	0.748407	0.999261	2.58402	50.0522	78.4996	5.67539	9.08519	8	8	t-test	S
YDR338C	YDR338C	0.755394	0.999261	2.58464	47.1733	73.7377	4.91552	10.6961	8	8	t-test	S
YOR320C	GNT1	0.767533	0.999261	2.5849	49.4688	77.5334	5.35099	11.0661	8	8	t-test	S
YPL103C	FMP30	0.735332	0.999261	2.58656	48.8931	76.5787	4.7587	9.57564	8	8	t-test	S
YGL041C	YGL041C	0.771619	0.999261	2.58833	50.5817	79.3682	6.19688	10.2067	8	8	t-test	S
YDL188C	PPH22	0.75184	0.999261	2.5898	51.9842	81.6851	5.16531	10.1583	8	8	t-test	S
YLR193C	UPS1	0.70753	0.999261	2.58992	46.9432	73.3485	3.76964	9.24806	8	8	t-test	S
YDR291W	HRQ1	0.773331	0.999261	2.5916	56.5817	89.2852	5.91948	10.8211	8	8	t-test	S
YKL072W	STB6	0.73826	0.999261	2.59278	53.4274	84.0669	4.85123	9.67709	8	8	t-test	S
YOL028C	YAP7	0.744683	0.999261	2.60548	49.6939	77.8717	4.96952	10.0233	8	8	t-test	S
YLR284C	ECI1	0.693564	0.999261	2.6061	45.658	71.1963	4.2728	8.04839	8	8	t-test	S
YDL194W	SNF3	0.712573	0.999261	2.607	48.3649	75.6714	3.69349	9.65422	8	8	t-test	S
YKR088C	TVP38	0.733202	0.999261	2.6118	52.7492	82.9139	4.11746	10.3414	8	8	t-test	S
YOL151W	GRE2	0.763944	0.999261	2.61216	51.9291	81.557	4.83455	11.5806	8	8	t-test	S
YJR103W	URA8	0.743807	0.999261	2.6154	51.7999	81.3381	4.46521	10.6303	8	8	t-test	S
YMR010W	YMR010W	0.724841	0.999261	2.61671	48.7277	76.2552	4.80319	9.05426	8	8	t-test	S
YKL157W	APE2	0.793962	0.999261	2.62068	62.689	99.3368	5.45392	13.499	8	8	t-test	S
YDR193W	YDR193W	0.750919	0.999261	2.62203	50.9708	79.9559	4.35561	11.2375	8	8	t-test	S
YBL028C	YBL028C	0.734875	0.999261	2.62366	49.8894	78.1649	5.02967	9.40492	8	8	t-test	S
YMR164C	MSS11	0.730197	0.999261	2.62617	48.1392	75.2664	5.01042	9.14599	8	8	t-test	S
YNL143C	YNL143C	0.738722	0.999261	2.63014	49.6334	77.7307	4.99772	9.74347	8	8	t-test	S
YKL096W-A	CWP2	0.765694	0.999261	2.63132	59.6685	94.3243	5.38009	11.2024	8	8	t-test	S
YPR058W	YMC1	0.683465	0.999261	2.63446	46.2544	72.1358	3.55603	8.61987	8	8	t-test	S
YGL250W	RMR1	0.767977	0.999261	2.63563	51.7251	81.1809	5.7753	10.8897	8	8	t-test	S
YCR107W	AAD3	0.715111	0.999261	2.63564	49.1709	76.9568	3.42133	10.1674	8	8	t-test	S
YMR018W	YMR018W	0.721943	0.999261	2.63779	48.6453	76.084	4.75519	9.07529	8	8	t-test	S
YKR009C	FOX2	0.695694	0.999261	2.63931	50.0347	78.3793	3.77135	8.94397	8	8	t-test	S
YGL104C	VPS73	0.716264	0.999261	2.63951	44.774	69.6791	5.0269	8.33043	8	8	t-test	S
YDR340W	YDR340W	0.743257	0.999261	2.64134	51.9528	81.5479	5.14459	9.9194	8	8	t-test	S
YHR109W	CTM1	0.700436	0.999261	2.65002	45.8994	71.5229	4.5029	8.30723	8	8	t-test	S
YOL087C	DUF1	0.71526	0.999261	2.65349	44.6094	69.3838	4.70158	8.85395	8	8	t-test	S
YKL053W	YKL053W	0.671784	0.999261	2.65497	45.6381	71.0826	3.87561	7.85373	8	8	t-test	S
YGL226W	MTC3	0.779162	0.999261	2.66408	57.9999	91.5107	6.2001	11.5004	8	8	t-test	S
YPR154W	PIN3	0.716556	0.999261	2.66561	50.088	78.424	3.96663	9.88268	8	8	t-test	S
YIL037C	PRM2	0.697916	0.999261	2.66674	46.3481	72.2373	4.22409	8.6522	8	8	t-test	S
YHR124W	NDT80	0.760888	0.999261	2.66693	51.9402	81.4848	6.00582	10.1656	8	8	t-test	S
YBR224W	YBR224W	0.724863	0.999261	2.66853	51.0329	79.9816	4.4931	9.76535	8	8	t-test	S
YBR297W	MAL33	0.72397	0.999261	2.66936	47.5487	74.2184	4.10383	10.1555	8	8	t-test	S
YGR054W	YGR054W	0.765709	0.999261	2.67186	53.408	83.9039	6.00076	10.6275	8	8	t-test	S
YGR068C	ART5	0.758598	0.999261	2.67275	53.4234	83.928	4.93912	11.4614	8	8	t-test	S
YHR039C	MSC7	0.735618	0.999261	2.67646	49.2464	77.0142	5.19354	9.55339	8	8	t-test	S
YER179W	DMC1	0.703976	0.999261	2.67979	42.967	66.6242	5.07781	7.74747	8	8	t-test	S
YBR213W	MET8	0.711496	0.999261	2.68737	50.5612	79.1705	4.5157	9.0911	8	8	t-test	S
YOR068C	VAM10	0.625196	0.999261	2.68845	38.481	59.1913	2.70823	7.63749	8	8	t-test	S
YKL191W	DPH2	0.666561	0.999261	2.69052	44.2197	68.6782	4.04337	7.57745	8	8	t-test	S
YGR081C	SLX9	0.697064	0.999261	2.69052	45.3034	70.4703	4.63148	8.16524	8	8	t-test	S
YLL010C	PSR1	0.724452	0.999261	2.69416	51.4325	80.6002	4.40078	9.99462	8	8	t-test	S
YNL001W	DOM34	0.703853	0.999261	2.69885	43.9417	68.2047	4.5259	8.72783	8	8	t-test	S
YKR090W	PXL1	0.791158	0.999261	2.69973	64.3525	101.957	6.3804	12.7237	8	8	t-test	S
YKL103C	APE1	0.680138	0.999261	2.70184	47.8349	74.638	3.86501	8.45146	8	8	t-test	S
YHR086W	NAM8	0.70234	0.999261	2.70278	46.8926	73.0781	4.7443	8.34923	8	8	t-test	S
YLR390W-A	CCW14	0.740317	0.999261	2.70394	52.5612	82.4506	4.91935	10.4089	8	8	t-test	S
YKR092C	SRP40	0.615766	0.999261	2.70486	43.4522	67.3852	2.74132	7.39554	8	8	t-test	S
YKL171W	NNK1	0.66869	0.999261	2.70744	45.4694	70.7168	3.62592	8.27809	8	8	t-test	S
YOR316C	COT1	0.801988	0.999261	2.71075	62.7596	99.3048	7.17996	12.9062	8	8	t-test	S
YML117W	NAB6	0.705359	0.999261	2.71261	47.6644	74.3382	4.4867	8.93747	8	8	t-test	S
YNL101W	AVT4	0.79295	0.999261	2.71265	63.3811	100.329	6.74244	12.5168	8	8	t-test	S
YKL065C	YET1	0.627755	0.999261	2.71386	42.9456	66.5325	3.46011	7.0046	8	8	t-test	S
YNL231C	PDR16	0.737042	0.999261	2.71508	48.6454	75.9565	4.88486	10.3045	8	8	t-test	S
YPR039W	YPR039W	0.707936	0.999261	2.71586	46.4435	72.3137	4.41783	9.18222	8	8	t-test	S
YOR314W	YOR314W	0.722613	0.999261	2.71705	48.8565	76.3022	4.75251	9.58591	8	8	t-test	S
YGR209C	TRX2	0.678623	0.999261	2.72947	44.2397	68.6467	4.20094	8.08839	8	8	t-test	S
YOL030W	GAS5	0.744278	0.999261	2.73497	52.0407	81.5385	4.55274	11.271	8	8	t-test	S
YGR221C	TOS2	0.705862	0.999261	2.73798	44.5569	69.1573	4.67787	8.84365	8	8	t-test	S
YHR103W	SBE22	0.695685	0.999261	2.75307	45.9935	71.5081	4.75444	8.25615	8	8	t-test	S
YMR192W	GYL1	0.834044	0.999261	2.75367	67.3816	106.877	9.46613	14.4895	8	8	t-test	S
YLR348C	DIC1	0.787177	0.999261	2.756	65.0181	102.965	5.99872	13.2298	8	8	t-test	S
YHR001W-A	QCR10	0.669382	0.999261	2.75644	44.1483	68.4511	4.26826	7.70566	8	8	t-test	S
YER140W	EMP65	0.711095	0.999261	2.76031	47.4942	73.9778	4.7046	9.22659	8	8	t-test	S
YOL128C	YGK3	0.715186	0.999261	2.76554	46.2445	71.9025	4.24879	10.0375	8	8	t-test	S
YLR324W	PEX30	0.758854	0.999261	2.76568	53.5699	84.0166	4.73687	12.2722	8	8	t-test	S
YDR270W	CCC2	0.710958	0.999261	2.77168	46.214	71.8419	4.73538	9.24121	8	8	t-test	S
YFL023W	BUD27	0.658439	0.999261	2.77245	44.1994	68.5091	2.91775	8.85843	8	8	t-test	S
YCL001W-A	YCL001W-A	0.674276	0.999261	2.77479	46.298	71.9757	4.18974	8.13343	8	8	t-test	S
YML109W	ZDS2	0.837343	0.999261	2.77729	71.9671	114.421	9.75506	14.8951	8	8	t-test	S
YDR011W	SNQ2	0.708684	0.999261	2.77807	47.654	74.2127	4.45002	9.51931	8	8	t-test	S
YOR375C	GDH1	0.723592	0.999261	2.78006	51.2302	80.1236	4.40559	10.4148	8	8	t-test	S
YMR191W	SPG5	0.760293	0.999261	2.78196	54.5208	85.5622	6.17752	10.6901	8	8	t-test	S
YER035W	EDC2	0.688671	0.999261	2.7834	46.3279	72.011	4.82803	7.92848	8	8	t-test	S
YDR371W	CTS2	0.752701	0.999261	2.7875	48.5874	75.7407	4.54466	12.1532	8	8	t-test	S
YMR295C	YMR295C	0.770786	0.999261	2.78848	57.4913	90.4639	5.83069	12.1461	8	8	t-test	S
YHR157W	REC104	0.694199	0.999261	2.79184	45.4606	70.5627	5.02374	7.95484	8	8	t-test	S
YIL030C	SSM4	0.763188	0.999261	2.79294	60.2535	95.0244	5.43583	12.0204	8	8	t-test	S
YMR087W	YMR087W	0.808684	0.999261	2.79432	62.9121	99.4188	8.494	12.3777	8	8	t-test	S
YNL044W	YIP3	0.72889	0.999261	2.79864	49.6744	77.52	5.06836	10.041	8	8	t-test	S
YDR109C	YDR109C	0.724239	0.999261	2.80003	51.3439	80.2786	4.66955	10.2628	8	8	t-test	S
YGL205W	POX1	0.719121	0.999261	2.80393	46.5046	72.2691	5.06709	9.45216	8	8	t-test	S
YGL258W	VEL1	0.726072	0.999261	2.81052	47.8537	74.4893	5.75402	8.85849	8	8	t-test	S
YPL066W	RGL1	0.765345	0.999261	2.81142	51.6228	80.721	5.88058	11.7679	8	8	t-test	S
YIR020C	YIR020C	0.818599	0.999261	2.81486	74.2761	118.178	8.24237	14.5222	8	8	t-test	S
YDR218C	SPR28	0.774039	0.999261	2.81639	60.5463	95.4699	6.73735	11.3599	8	8	t-test	S
YMR279C	YMR279C	0.731826	0.999261	2.81783	49.8596	77.7945	5.0852	10.3265	8	8	t-test	S
YDR463W	STP1	0.5783	0.999261	2.81979	47.3242	73.5984	3.97495	4.86378	8	8	t-test	S
YPR195C	YPR195C	0.703893	0.999261	2.82129	46.6671	72.5092	4.91314	8.86451	8	8	t-test	S
YOL053C-A	YOL053C-A	0.712273	0.999261	2.82382	48.1113	74.8934	4.22527	10.2122	8	8	t-test	S
YOR129C	AFI1	0.696256	0.999261	2.82741	47.4148	73.7356	3.93799	9.71724	8	8	t-test	S
YML113W	DAT1	0.684371	0.999261	2.83428	47.8887	74.5079	4.20206	8.88316	8	8	t-test	S
YOR171C	LCB4	0.698025	0.999261	2.83659	46.6199	72.4059	4.23767	9.52119	8	8	t-test	S
YOR104W	PIN2	0.706052	0.999261	2.83953	47.0504	73.1129	4.78251	9.27853	8	8	t-test	S
YBR013C	YBR013C	0.686371	0.999261	2.84035	45.6947	70.8696	4.54041	8.56311	8	8	t-test	S
YKR042W	UTH1	0.716262	0.999261	2.84417	52.1055	81.465	4.15757	10.6045	8	8	t-test	S
YMR245W	YMR245W	0.654511	0.999261	2.84567	44.6302	69.1003	3.71344	8.23658	8	8	t-test	S
YLR189C	ATG26	0.72829	0.999261	2.85036	51.9099	81.1313	4.96216	10.4463	8	8	t-test	S
YML123C	PHO84	0.710423	0.999261	2.8515	50.6881	79.1089	4.51483	9.93137	8	8	t-test	S
YKL178C	STE3	0.679848	0.999261	2.85168	48.8647	76.0932	3.72852	9.29593	8	8	t-test	S
YMR109W	MYO5	0.760948	0.999261	2.85451	55.3968	86.8909	6.00491	11.52	8	8	t-test	S
YOL057W	YOL057W	0.710983	0.999261	2.86067	48.1606	74.914	4.72322	9.75618	8	8	t-test	S
YPR054W	SMK1	0.635274	0.999261	2.86471	43.1295	66.5871	3.55272	7.78667	8	8	t-test	S
YPL168W	YPL168W	0.68387	0.999261	2.86482	46.661	72.4271	4.41813	8.73388	8	8	t-test	S
YLR169W	YLR169W	0.738727	0.999261	2.86873	53.3828	83.5368	5.42753	10.6598	8	8	t-test	S
YDR395W	SXM1	0.680359	0.999261	2.87292	45.0202	69.7002	3.54894	9.59077	8	8	t-test	S
YMR144W	YMR144W	0.734772	0.999261	2.87329	52.0771	81.3699	5.70996	9.99155	8	8	t-test	S
YOL029C	YOL029C	0.763341	0.999261	2.87394	53.6804	84.0203	5.9086	11.9902	8	8	t-test	S
YFR031C-A	RPL2A	0.721841	0.999261	2.8743	47.9735	74.582	5.20792	9.84527	8	8	t-test	S
YIL010W	DOT5	0.682666	0.999261	2.8789	45.7791	70.9454	4.18512	9.04343	8	8	t-test	S
YDR102C	YDR102C	0.722925	0.999261	2.88029	49.6315	77.314	4.69073	10.6083	8	8	t-test	S
YPR170C	YPR170C	0.690723	0.999261	2.88143	48.3924	75.2629	4.11903	9.51875	8	8	t-test	S
YHR021W-A	ECM12	0.677674	0.999261	2.88211	45.6454	70.7189	4.63859	8.19856	8	8	t-test	S
YAL017W	PSK1	0.689017	0.999261	2.8861	46.5021	72.1292	4.99103	8.26562	8	8	t-test	S
YOR022C	YOR022C	0.691583	0.999261	2.88624	46.2161	71.6559	4.61831	8.96681	8	8	t-test	S
YNL129W	NRK1	0.728045	0.999261	2.88714	53.3108	83.3872	4.78432	10.8552	8	8	t-test	S
YDR290W	YDR290W	0.63815	0.999261	2.88936	44.8173	69.3375	3.54162	8.00636	8	8	t-test	S
YJR108W	ABM1	0.672695	0.999261	2.89322	47.5695	73.8827	4.06391	8.79994	8	8	t-test	S
YDR142C	PEX7	0.729074	0.999261	2.89527	51.345	80.1229	5.3841	10.2066	8	8	t-test	S
YNL283C	WSC2	0.713679	0.999261	2.90105	47.4592	73.6873	5.22791	9.45273	8	8	t-test	S
YDR146C	SWI5	0.656587	0.999261	2.90138	44.5833	68.9308	4.10397	8.08377	8	8	t-test	S
YOR155C	ISN1	0.67795	0.999261	2.90263	45.2694	70.0632	4.19884	8.92071	8	8	t-test	S
YFR054C	YFR054C	0.726569	0.999261	2.90378	50.0966	78.0443	5.87674	9.3104	8	8	t-test	S
YPR053C	YPR053C	0.779078	0.999261	2.90387	58.3154	91.6358	6.27344	13.1809	8	8	t-test	S
YPL019C	VTC3	0.747698	0.999261	2.90503	54.48	85.2912	5.0677	11.966	8	8	t-test	S
YKL020C	SPT23	0.69049	0.999261	2.90896	50.336	78.4316	3.91774	9.85551	8	8	t-test	S
YOR348C	PUT4	0.715433	0.999261	2.91009	48.3892	75.2103	5.22304	9.62492	8	8	t-test	S
YGR227W	DIE2	0.689624	0.999261	2.91101	48.0057	74.5746	4.37183	9.31461	8	8	t-test	S
YLL057C	JLP1	0.702914	0.999261	2.91212	50.8307	79.2446	4.46244	9.90252	8	8	t-test	S
YNR031C	SSK2	0.739487	0.999261	2.9142	54.2794	84.9443	4.92177	11.6049	8	8	t-test	S
YKR053C	YSR3	0.698345	0.999261	2.91605	52.121	81.3718	4.62394	9.47787	8	8	t-test	S
YOR093C	YOR093C	0.687312	0.999261	2.9164	47.4887	73.7107	4.07233	9.57643	8	8	t-test	S
YMR253C	YMR253C	0.725744	0.999261	2.92172	53.3321	83.3653	4.64182	11.0641	8	8	t-test	S
YGR007W	ECT1	0.705139	0.999261	2.92176	45.7599	70.8427	5.35749	8.83261	8	8	t-test	S
YIL012W	YIL012W	0.711965	0.999261	2.92281	51.5789	80.4642	4.50177	10.4126	8	8	t-test	S
YDL169C	UGX2	0.78852	0.999261	2.92291	64.9677	102.606	7.42035	12.7251	8	8	t-test	S
YBR162C	TOS1	0.654582	0.999261	2.92429	45.6847	70.7142	4.11543	8.09005	8	8	t-test	S
YBR276C	PPS1	0.713148	0.999261	2.92568	47.8927	74.3634	4.76459	10.1878	8	8	t-test	S
YNR044W	AGA1	0.725877	0.999261	2.92694	52.3927	81.8032	4.52794	11.2215	8	8	t-test	S
YJL016W	YJL016W	0.743276	0.999261	2.92872	61.2731	96.486	5.9256	10.6816	8	8	t-test	S
YER155C	BEM2	0.719544	0.999261	2.92889	55.7607	87.3697	4.45567	10.93	8	8	t-test	S
YBR172C	SMY2	0.636143	0.999261	2.92988	44.1563	68.1775	3.98401	7.54272	8	8	t-test	S
YDR046C	BAP3	0.653294	0.999261	2.93085	42.4468	65.3488	4.38702	7.67237	8	8	t-test	S
YNL020C	ARK1	0.698993	0.999261	2.93258	46.4719	72.0023	4.93701	9.17653	8	8	t-test	S
YLR450W	HMG2	0.75378	0.999261	2.93522	54.1219	84.6491	6.32266	10.9961	8	8	t-test	S
YPR152C	URN1	0.604458	0.999261	2.93736	41.3444	63.515	3.39651	7.22758	8	8	t-test	S
YKL086W	SRX1	0.646144	0.999261	2.93837	46.7851	72.5108	3.34397	8.70801	8	8	t-test	S
YLL038C	ENT4	0.651887	0.999261	2.94139	47.3604	73.4571	3.54671	8.73218	8	8	t-test	S
YLR122C	YLR122C	0.710578	0.999261	2.94259	54.3555	85.0232	4.43367	10.5138	8	8	t-test	S
YMR180C	CTL1	0.718018	0.999261	2.94281	51.1637	79.7444	4.90977	10.3961	8	8	t-test	S
YNL199C	GCR2	0.658077	0.999261	2.94365	41.7132	64.1144	3.0118	9.46098	8	8	t-test	S
YGR192C	TDH3	0.730237	0.999261	2.9491	54.6534	85.5051	5.15638	10.9103	8	8	t-test	S
YHL003C	LAG1	0.687698	0.999261	2.95797	47.8053	74.1654	4.6113	9.1487	8	8	t-test	S
YML059C	NTE1	0.785365	0.999261	2.95873	59.6937	93.8245	7.41671	12.6566	8	8	t-test	S
YGL174W	BUD13	0.697921	0.999261	2.95905	46.0525	71.265	5.04362	9.10607	8	8	t-test	S
YLR035C	MLH2	0.696117	0.999261	2.9692	49.197	76.4484	4.89622	9.27293	8	8	t-test	S
YMR195W	ICY1	0.746545	0.999261	2.97001	53.897	84.2196	6.13394	10.9109	8	8	t-test	S
