R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 30
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 28
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0015
y-axis screen name: cdc13-1_DIL
y-axis libraries: SDLV4_384
y-axis client: DJW
y-axis user: APB
y-axis date: 2013/06/10
y-axis PI: 
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: 
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YML003W	YML003W	0.852313	0.943727	1.72198	55.2993	78.4381	5.36282	10.7001	8	8	t-test	S
YDR168W	CDC37	0.893714	0.959575	1.72316	50.3681	71.2171	11.2936	8.11087	8	8	t-test	S
YMR304C-A	YMR304C-A	0.882788	0.958339	1.72419	59.9225	85.2033	8.38427	11.4852	8	8	t-test	S
YLL052C	AQY2	0.842507	0.940291	1.7464	54.1896	76.7777	5.65344	9.53585	8	8	t-test	S
YEL004W	YEA4	0.860738	0.947442	1.75249	58.8413	83.5789	6.34713	10.9363	8	8	t-test	S
YOL107W	YOL107W	0.892427	0.958938	1.76513	50.1755	70.8735	11.2154	8.87118	8	8	t-test	S
YGR066C	YGR066C	0.852377	0.943727	1.76959	61.353	87.2311	2.95978	12.7952	8	8	t-test	S
YNL049C	SFB2	0.884031	0.958339	1.77791	60.5137	85.9902	9.22033	11.1547	8	8	t-test	S
YDL038C	YDL038C	0.837688	0.938281	1.78086	52.2491	73.8863	6.4343	8.24973	10	8	t-test	S
YOR191W	RIS1	0.891819	0.958938	1.78115	46.2929	65.1659	11.4187	8.39439	8	8	t-test	S
YOL080C	REX4	0.867427	0.950493	1.80368	46.6153	65.605	8.58573	9.07459	8	8	t-test	S
YHL034C	SBP1	0.833554	0.936663	1.8057	48.505	68.3685	5.70392	9.09291	8	8	t-test	S
YFL037W	TUB2	0.890446	0.958938	1.8067	70.4063	100.431	8.46169	14.2086	8	8	t-test	S
YDL241W	YDL241W	0.851068	0.943551	1.81662	57.2269	81.1216	5.64072	11.1779	10	8	t-test	S
YJR075W	HOC1	0.836197	0.938039	1.82119	63.839	90.7952	5.44975	9.81343	8	8	t-test	S
YNR031C	SSK2	0.872057	0.953353	1.82882	59.8502	84.9443	7.84102	11.6049	8	8	t-test	S
YOL006C	TOP1	0.893179	0.95943	1.82973	62.7641	89.209	10.5577	11.9992	8	8	t-test	S
YBL087C	RPL23A	0.859742	0.947022	1.83552	53.9889	76.3534	7.8799	9.53004	10	8	t-test	S
YNL067W	RPL9B	0.887421	0.958595	1.83957	53.4874	75.6132	10.5133	10.5057	8	8	t-test	S
YIL046W	MET30	0.856666	0.945558	1.85371	58.3558	82.72	5.5013	12.3059	8	8	t-test	S
YOR122C	PFY1	0.831567	0.936663	1.8566	48.2369	67.9016	6.35965	8.40108	8	8	t-test	S
YBR165W	UBS1	0.765422	0.907558	1.85922	49.1513	69.2364	4.9471	5.41237	18	16	t-test	S
YML035C-A	YML035C-A	0.825855	0.934285	1.86435	53.833	76.083	5.09848	9.60117	8	8	t-test	S
YLL041C	SDH2	0.788715	0.918251	1.87694	42.2648	59.1285	3.80727	8.3401	8	8	t-test	S
YOL117W	RRI2	0.812397	0.928237	1.89445	45.1392	63.311	6.17306	7.03783	8	8	t-test	S
YER081W	SER3	0.856913	0.945614	1.89605	49.5026	69.6968	8.83064	7.70708	8	8	t-test	S
YGR197C	SNG1	0.888718	0.958938	1.89715	48.0915	67.6293	12.2264	7.24255	8	8	t-test	S
YLR005W	SSL1	0.83677	0.938281	1.91512	47.9752	67.4327	6.80857	8.88719	8	8	t-test	S
YLR254C	NDL1	0.810127	0.927181	1.91859	55.2084	78.0172	4.54471	9.31719	8	8	t-test	S
YLR279W	YLR279W	0.885368	0.958339	1.93871	68.6504	97.667	9.70677	13.1028	8	8	t-test	S
YDL187C	YDL187C	0.865558	0.949921	1.95249	58.1154	82.2235	8.03853	11.7222	10	8	t-test	S
YNL200C	YNL200C	0.90919	0.967728	1.9705	60.2054	85.2569	14.9279	11.4999	8	8	t-test	S
YOR076C	SKI7	0.875404	0.954632	1.97383	52.5776	74.0847	9.96718	10.6492	8	8	t-test	S
YOL129W	VPS68	0.855202	0.945244	1.97554	55.7732	78.7607	7.81122	10.5478	8	8	t-test	S
YLL021W	SPA2	0.890406	0.958938	1.97663	63.8473	90.5797	11.2809	12.2998	8	8	t-test	S
YOR012W	YOR012W	0.880058	0.957042	1.99001	49.2189	69.1439	11.4558	8.58296	8	8	t-test	S
YOL085C	YOL085C	0.885627	0.958339	1.99728	50.8459	71.5152	11.9605	9.34794	8	8	t-test	S
YLR118C	YLR118C	0.867463	0.950493	2.00621	61.3297	86.8506	8.99262	11.1797	8	8	t-test	S
YKL043W	PHD1	0.82421	0.93362	2.00634	49.1569	69.0292	7.44748	6.95855	8	8	t-test	S
YOL064C	MET22	0.880552	0.957042	2.02001	64.5957	91.6118	10.4666	11.7342	8	8	t-test	S
YNR013C	PHO91	0.847845	0.942094	2.04648	58.5016	82.6512	7.83614	10.1603	8	8	t-test	S
YBR023C	CHS3	0.819274	0.930598	2.04691	53.1548	74.8228	6.87773	8.0637	10	8	t-test	S
YKL179C	COY1	0.833078	0.936663	2.0525	57.3648	80.9781	7.35009	8.93285	8	8	t-test	S
YMR120C	ADE17	0.857811	0.94617	2.06307	61.3878	86.8523	8.46042	10.9706	8	8	t-test	S
YCR030C	SYP1	0.762576	0.906582	2.07835	48.6608	68.1975	4.62884	7.21077	10	8	t-test	S
YKL050C	YKL050C	0.810482	0.927233	2.08197	51.941	72.9945	5.90344	8.99207	8	8	t-test	S
YNL295W	YNL295W	0.866675	0.950493	2.08306	62.6432	88.6611	8.47071	12.8168	8	8	t-test	S
YNL208W	YNL208W	0.843964	0.940695	2.08911	58.4735	82.5477	6.66265	11.7149	8	8	t-test	S
YGR282C	BGL2	0.844326	0.940695	2.10489	61.0356	86.2755	6.95155	11.5583	8	8	t-test	S
YLR303W	MET17	0.807347	0.92675	2.1191	49.5401	69.4252	6.33677	8.34979	8	8	t-test	S
YOL147C	PEX11	0.851668	0.943551	2.13442	47.4239	66.3045	9.65727	8.17103	8	8	t-test	S
YNL254C	RTC4	0.802706	0.92556	2.13501	51.4348	72.1757	5.93367	8.67261	8	8	t-test	S
YKL178C	STE3	0.811579	0.92796	2.13525	54.1109	76.0932	6.07703	9.29593	8	8	t-test	S
YPL135W	ISU1	0.86374	0.948687	2.14869	56.5003	79.5717	9.73821	10.9456	8	8	t-test	S
YOR321W	PMT3	0.889879	0.958938	2.1509	60.1693	84.9399	13.2745	10.7711	8	8	t-test	S
YDL168W	SFA1	0.802586	0.92556	2.1538	42.679	59.3295	4.58287	10.3628	10	8	t-test	S
YLR117C	CLF1	0.87507	0.954632	2.15392	62.3266	88.0938	10.1719	12.8749	8	8	t-test	S
YMR191W	SPG5	0.860985	0.947497	2.16501	60.6085	85.5622	9.67437	10.6901	8	8	t-test	S
YDR071C	PAA1	0.848642	0.942427	2.16823	68.2769	96.7842	8.46744	10.6837	10	8	t-test	S
YLR209C	PNP1	0.828066	0.934635	2.18431	54.6785	76.8523	7.14496	9.97019	8	8	t-test	S
YLR461W	PAU4	0.820973	0.931832	2.18604	52.087	73.0558	7.33324	8.78037	8	8	t-test	S
YIL051C	MMF1	0.772141	0.910412	2.1869	48.4298	67.7003	4.78133	8.27465	8	8	t-test	S
YMR173W-A	YMR173W-A	0.799767	0.924596	2.19851	50.5337	70.7636	6.41813	8.1611	8	8	t-test	S
YPL070W	MUK1	0.884824	0.958339	2.20431	52.8051	74.0804	13.2889	9.68268	8	8	t-test	S
YBR259W	YBR259W	0.771727	0.910412	2.21156	47.5169	66.3277	5.72512	7.08061	10	8	t-test	S
YBL106C	SRO77	0.761844	0.906446	2.217	51.6238	72.3324	4.92603	7.66186	10	8	t-test	S
YDL137W	ARF2	0.852456	0.943727	2.21873	60.128	84.7802	9.43715	10.2059	10	8	t-test	S
YGR169C	PUS6	0.779545	0.912824	2.2192	56.5322	79.5152	3.86615	9.8153	8	8	t-test	S
YNR032C-A	HUB1	0.868103	0.950944	2.22943	47.3026	65.9878	11.8656	8.05922	8	8	t-test	S
YKR032W	YKR032W	0.908236	0.967691	2.23267	79.0985	112.533	16.2094	14.3691	8	8	t-test	S
YIR009W	MSL1	0.795406	0.921743	2.23429	51.0489	71.4654	6.71726	7.48705	8	8	t-test	S
YER043C	SAH1	0.818758	0.930598	2.26621	46.9725	65.4508	7.74406	8.53143	8	8	t-test	S
YPR191W	QCR2	0.70442	0.881509	2.27029	32.4295	44.1536	2.99932	7.32993	8	8	t-test	S
YLR287C	YLR287C	0.832998	0.936663	2.28066	57.228	80.4439	7.95495	10.2854	8	8	t-test	S
YKR017C	HEL1	0.746194	0.898497	2.283	52.1464	73.0008	3.46856	8.70297	8	8	t-test	S
YJR009C	TDH2	0.798723	0.924396	2.28302	52.1883	73.0622	6.54721	8.56907	8	8	t-test	S
YOR350C	MNE1	0.808213	0.926772	2.29127	48.1011	67.0663	7.01113	8.85319	8	8	t-test	S
YBR116C	YBR116C	0.773225	0.910412	2.29172	53.54	75.0283	4.50295	9.3085	10	8	t-test	S
YKL215C	OXP1	0.814706	0.928916	2.30883	55.9184	78.4853	6.73986	10.1468	8	8	t-test	S
YLR323C	CWC24	0.747875	0.898497	2.31237	45.4921	63.2159	4.4896	7.95432	8	8	t-test	S
YGL035C	MIG1	0.768352	0.908791	2.31312	55.0985	77.2787	4.55386	9.07025	8	8	t-test	S
YOR222W	ODC2	0.879373	0.956784	2.31438	54.5031	76.4051	13.2228	9.99972	8	8	t-test	S
YGL209W	MIG2	0.863052	0.94847	2.31555	49.1348	68.5442	11.8154	8.22714	8	8	t-test	S
YJL212C	OPT1	0.885686	0.958339	2.32153	60.3972	85.0238	14.2595	9.75066	8	8	t-test	S
YML070W	DAK1	0.791912	0.919742	2.32381	50.2312	70.1372	5.84926	9.30968	8	8	t-test	S
YIR038C	GTT1	0.774581	0.911173	2.33444	59.6459	83.9049	4.03824	10.0405	8	8	t-test	S
YLR073C	RFU1	0.854167	0.945186	2.34312	64.3949	90.8448	9.58179	11.7699	8	8	t-test	S
YHL006C	SHU1	0.878071	0.956016	2.35098	58.9507	82.8629	13.4517	9.52114	8	8	t-test	S
YPR074C	TKL1	0.689101	0.871784	2.35533	46.3963	64.4767	2.8888	7.2565	8	8	t-test	S
YDR478W	SNM1	0.80572	0.926328	2.35957	45.8881	63.7265	7.66451	7.95183	8	8	t-test	S
YOR125C	CAT5	0.693267	0.873258	2.36308	35.3859	48.346	2.95336	7.37497	8	8	t-test	S
YBL029W	YBL029W	0.851708	0.943551	2.38324	54.5583	76.3852	10.7494	9.39437	10	8	t-test	S
YNL066W	SUN4	0.832861	0.936663	2.39452	59.8833	84.1645	7.92349	11.4574	8	8	t-test	S
YDR192C	NUP42	0.809959	0.927181	2.39576	58.9472	82.7923	6.60335	10.5842	10	8	t-test	S
YGR120C	COG2	0.8468	0.941367	2.40146	48.7393	67.8393	10.4514	9.06995	8	8	t-test	S
YMR317W	YMR317W	0.82795	0.934635	2.4233	56.4786	79.1378	8.43061	10.1986	8	8	t-test	S
YBL030C	PET9	0.690735	0.872247	2.42436	44.6955	61.8857	3.87213	6.64339	8	8	t-test	S
YPL140C	MKK2	0.880606	0.957042	2.43036	58.8177	82.5521	13.7319	11.4808	8	8	t-test	S
YHR139C	SPS100	0.790485	0.91892	2.43405	54.4027	76.083	5.06449	10.8307	8	8	t-test	S
YDR060W	MAK21	0.809408	0.927021	2.44052	44.6992	61.8675	8.46579	7.48102	8	8	t-test	S
YMR194W	RPL36A	0.804181	0.926224	2.45976	59.0261	82.8141	6.17546	11.0031	8	8	t-test	S
YPR185W	ATG13	0.809217	0.927021	2.46137	46.2829	64.1554	8.85156	6.61736	8	8	t-test	S
YOR233W	KIN4	0.810557	0.927233	2.4696	53.7126	75.0206	8.09314	8.83185	8	8	t-test	S
YCL046W	YCL046W	0.705348	0.882005	2.47037	48.1702	66.9054	4.36157	6.88256	10	8	t-test	S
YCL033C	MXR2	0.747415	0.898497	2.47308	44.8423	62.0292	6.26113	6.14806	10	8	t-test	S
YDR048C	YDR048C	0.784364	0.915402	2.51511	57.6914	80.7791	5.81973	10.0985	10	8	t-test	S
YDL229W	SSB1	0.757841	0.903941	2.519	52.2991	72.879	4.69736	9.48908	10	8	t-test	S
YKL183W	LOT5	0.782895	0.914582	2.52348	50.5681	70.3381	6.80942	8.56991	8	8	t-test	S
YDL010W	GRX6	0.826548	0.934629	2.52622	61.6735	86.5926	8.34246	11.2467	10	8	t-test	S
YMR238W	DFG5	0.82219	0.932553	2.54606	60.6836	85.1144	8.07472	11.1892	8	8	t-test	S
YPL243W	SRP68	0.755812	0.903196	2.54828	51.6054	71.8204	4.88628	9.31883	8	8	t-test	S
YNL041C	COG6	0.754353	0.902824	2.55933	55.7972	77.9411	4.48354	9.69708	8	8	t-test	S
YDL234C	GYP7	0.837163	0.938281	2.57156	60.7387	85.1577	9.65134	11.1816	10	8	t-test	S
YNR061C	YNR061C	0.828078	0.934635	2.57526	54.7051	76.319	9.28969	10.2238	8	8	t-test	S
YBR270C	BIT2	0.815382	0.928916	2.58683	63.2119	88.7562	7.94111	10.9249	10	8	t-test	S
YER006W	NUG1	0.690987	0.872247	2.59671	44.8787	61.9015	4.10407	7.17825	8	8	t-test	S
YLR231C	BNA5	0.851387	0.943551	2.6117	55.6152	77.598	11.9883	9.4268	8	8	t-test	S
YHR061C	GIC1	0.762408	0.906582	2.61274	55.4232	77.3153	4.76508	10.2221	8	8	t-test	S
YBR159W	IFA38	0.828214	0.934635	2.63631	57.3624	80.1199	9.95047	9.65675	10	8	t-test	S
YHR114W	BZZ1	0.838553	0.938436	2.65239	56.2918	78.5291	10.2778	11.0637	8	8	t-test	S
YNR063W	YNR063W	0.891386	0.958938	2.66561	68.2869	96.0707	14.1234	18.9699	8	8	t-test	S
YDL139C	SCM3	0.82542	0.934051	2.67724	51.3327	71.2324	9.52666	10.4257	8	8	t-test	S
YNL123W	NMA111	0.819126	0.930598	2.67891	55.6465	77.5455	8.91695	10.6038	8	8	t-test	S
YGL008C	PMA1	0.865319	0.949875	2.70751	68.414	96.1954	13.0405	12.6107	8	8	t-test	S
YOR229W	WTM2	0.843284	0.940695	2.72952	58.6321	81.8423	11.1675	11.1555	8	8	t-test	S
YIL156W	UBP7	0.818853	0.930598	2.73339	63.488	88.9457	9.32474	10.3376	8	8	t-test	S
YDR172W	SUP35	0.741352	0.896352	2.73728	44.4781	61.1093	6.67671	6.73931	8	8	t-test	S
YNL334C	SNO2	0.798238	0.924135	2.74652	52.7875	73.2609	8.28833	9.50892	8	8	t-test	S
YBR247C	ENP1	0.726554	0.891368	2.75861	48.3724	66.7793	4.6645	9.00582	8	8	t-test	S
YNL004W	HRB1	0.83049	0.935785	2.75998	63.0283	88.2338	9.27509	12.5994	8	8	t-test	S
YDL055C	PSA1	0.691012	0.872247	2.76515	44.2286	60.7031	5.09269	6.62309	8	8	t-test	S
YNR004W	SWM2	0.766655	0.907901	2.77399	53.2534	73.9026	6.63092	9.26722	8	8	t-test	S
YCR072C	RSA4	0.763551	0.906769	2.77654	52.5087	72.8087	6.40377	9.36545	8	8	t-test	S
YDR376W	ARH1	0.754716	0.902824	2.77914	54.3962	75.5682	5.02103	10.4074	8	8	t-test	S
YHR003C	TCD1	0.858084	0.946254	2.78405	60.2984	84.202	13.3916	10.5258	8	8	t-test	S
YOL044W	PEX15	0.821495	0.931984	2.80372	57.6063	80.2318	9.70922	10.7631	8	8	t-test	S
YMR182C	RGM1	0.766065	0.90765	2.82139	53.698	74.4842	7.02917	8.9066	8	8	t-test	S
YGR271W	SLH1	0.837998	0.938308	2.84629	58.0493	80.8181	11.5692	10.5072	8	8	t-test	S
YOL103W	ITR2	0.775408	0.911173	2.85896	47.5673	65.4538	8.42613	7.28104	8	8	t-test	S
YAL041W	CDC24	0.837779	0.938281	2.86184	58.7981	81.8916	11.2207	11.483	8	8	t-test	S
YDL114W	YDL114W	0.81631	0.929193	2.87092	54.9336	76.2206	9.8551	10.4027	10	8	t-test	S
YER060W	FCY21	0.805183	0.926328	2.87571	50.2353	69.3352	9.9477	8.09156	8	8	t-test	S
YMR322C	SNO4	0.820852	0.931832	2.88179	62.316	87.0126	9.6735	11.5429	8	8	t-test	S
YBR010W	HHT1	0.733824	0.894127	2.89384	52.9631	73.3022	5.4941	9.21099	10	8	t-test	S
YOR373W	NUD1	0.735403	0.894137	2.90925	55.6382	77.1961	3.8096	10.9287	8	8	t-test	S
YBR269C	FMP21	0.812566	0.928237	2.91001	74.7416	105.163	8.24124	12.8985	10	8	t-test	S
YMR292W	GOT1	0.746278	0.898497	2.91793	57.1048	79.3305	5.10391	10.536	8	8	t-test	S
YLR433C	CNA1	0.833222	0.936663	2.92709	54.5768	75.616	11.8705	9.63405	8	8	t-test	S
YOL137W	BSC6	0.761805	0.906446	2.93276	48.7172	67.0291	7.46044	8.55791	8	8	t-test	S
YKL072W	STB6	0.775276	0.911173	2.93532	60.3574	84.0669	7.61181	9.67709	8	8	t-test	S
YKL188C	PXA2	0.711052	0.884995	2.93788	53.8138	74.4832	5.50292	8.03253	8	8	t-test	S
YBR171W	SEC66	0.719304	0.888228	2.9404	61.2241	85.3284	5.22487	8.92145	10	8	t-test	S
YJL216C	IMA5	0.746713	0.898497	2.94711	50.3155	69.3481	6.78862	8.52116	8	8	t-test	S
YNL238W	KEX2	0.749126	0.89955	2.96268	69.9717	98.1023	3.3528	12.2126	8	8	t-test	S
YBL086C	YBL086C	0.735098	0.894137	2.98139	59.5432	82.8074	5.63227	9.60615	10	8	t-test	S
YOR051C	ETT1	0.816329	0.929193	3.01448	48.6683	66.8379	11.3188	8.26936	8	8	t-test	S
YLR456W	YLR456W	0.772271	0.910412	3.02797	57.4666	79.699	7.41779	10.3805	8	8	t-test	S
YBR272C	HSM3	0.725666	0.891318	3.02897	48.6308	66.7618	6.85283	7.30407	10	8	t-test	S
YDL209C	CWC2	0.80409	0.926224	3.02901	50.6143	69.6657	10.285	8.84328	8	8	t-test	S
YOR381W	FRE3	0.766315	0.907721	3.03518	53.1716	73.4006	7.50716	9.69981	8	8	t-test	S
YOR339C	UBC11	0.821375	0.931984	3.03711	54.7249	75.6718	11.5034	9.26985	8	8	t-test	S
YKR015C	YKR015C	0.724102	0.890653	3.0414	49.0842	67.4075	6.377	8.09681	8	8	t-test	S
YDR247W	VHS1	0.750142	0.900064	3.04517	53.7517	74.2352	6.61697	9.76633	10	8	t-test	S
YMR244W	YMR244W	0.815506	0.928916	3.04825	65.644	91.6412	9.7001	12.2608	8	8	t-test	S
YLR077W	FMP25	0.786524	0.916531	3.04957	61.3435	85.3433	7.99798	11.1533	8	8	t-test	S
YLR448W	RPL6B	0.697042	0.875483	3.05621	54.458	75.253	4.61039	8.98775	8	8	t-test	S
YOR121C	YOR121C	0.795796	0.921973	3.05833	52.9639	73.0626	9.78343	8.99521	8	8	t-test	S
YKL019W	RAM2	0.812782	0.928237	3.06013	54.0091	74.5901	10.3917	10.5607	8	8	t-test	S
YLR211C	ATG38	0.793899	0.921329	3.06155	53.3849	73.6742	9.69377	8.93831	8	8	t-test	S
YPL026C	SKS1	0.807437	0.92675	3.06191	57.5252	79.7352	10.1169	10.2359	8	8	t-test	S
YMR148W	OSW5	0.714099	0.885831	3.0645	52.7415	72.728	5.68257	8.64745	8	8	t-test	S
YKR056W	TRM2	0.71468	0.88607	3.06819	54.666	75.54	5.20086	9.3143	8	8	t-test	S
YPR174C	YPR174C	0.846586	0.941348	3.07226	57.576	79.7943	13.7184	10.5474	8	8	t-test	S
YGR226C	YGR226C	0.683744	0.871507	3.0745	55.8367	77.2447	2.57272	10.0081	8	8	t-test	S
YKL040C	NFU1	0.687471	0.871784	3.07631	46.2985	63.2779	4.73995	8.47778	8	8	t-test	S
YMR011W	HXT2	0.806226	0.926628	3.07982	62.8819	87.5512	9.46817	11.5219	8	8	t-test	S
YOL082W	ATG19	0.816567	0.929243	3.08744	51.6128	71.042	11.2816	9.45324	8	8	t-test	S
YJL093C	TOK1	0.76455	0.906972	3.09524	50.8594	69.9276	8.91686	6.8543	8	8	t-test	S
YMR138W	CIN4	0.752052	0.901712	3.09949	56.1475	77.6631	6.69213	10.1159	8	8	t-test	S
YNL085W	MKT1	0.802935	0.92556	3.09994	58.5708	81.2103	9.86889	10.414	8	8	t-test	S
YDR104C	SPO71	0.789985	0.918832	3.10029	58.4701	81.0623	8.9544	10.4364	10	8	t-test	S
YOL022C	TSR4	0.806675	0.92675	3.10144	47.9687	65.6864	10.3604	9.97166	8	8	t-test	S
YDR525W-A	SNA2	0.760603	0.90609	3.11054	47.6723	65.2392	8.76773	6.89202	8	8	t-test	S
YOR116C	RPO31	0.772633	0.910412	3.1132	51.6332	71.0342	8.11261	9.90008	8	8	t-test	S
YAL043C-A	YAL043C-A	0.62979	0.844169	3.119	48.0405	65.7658	3.63485	7.56886	10	8	t-test	S
YNL028W	YNL028W	0.80394	0.926224	3.12159	57.2882	79.3009	10.2784	9.89437	8	8	t-test	S
YMR068W	AVO2	0.780731	0.913767	3.14786	59.5063	82.5097	8.34254	10.6947	8	8	t-test	S
YPL115C	BEM3	0.84129	0.939847	3.16563	64.8641	90.3276	12.9616	12.3663	8	8	t-test	S
YCR107W	AAD3	0.769979	0.909596	3.17086	55.7364	76.9568	8.04932	10.1674	8	8	t-test	S
YJL187C	SWE1	0.714082	0.885831	3.17993	56.7066	78.3639	4.4115	10.5832	8	8	t-test	S
YOL084W	PHM7	0.822926	0.932727	3.18114	54.9412	75.7775	12.1201	9.90046	8	8	t-test	S
YLR016C	PML1	0.707333	0.883117	3.20118	50.2374	68.8618	6.3831	7.87896	8	8	t-test	S
YLR035C	MLH2	0.767935	0.908608	3.21671	55.4349	76.4484	8.5906	9.27293	8	8	t-test	S
YAR028W	YAR028W	0.689785	0.871784	3.23079	52.5025	72.1346	5.64134	8.19351	10	8	t-test	S
YJL130C	URA2	0.81347	0.928577	3.2312	59.0595	81.7336	11.7078	9.44062	8	8	t-test	S
YNR056C	BIO5	0.846073	0.941348	3.23699	63.8594	88.7522	13.864	12.5717	8	8	t-test	S
YLL024C	SSA2	0.77325	0.910412	3.23712	60.4386	83.7439	8.03129	11.0444	8	8	t-test	S
YIL165C	YIL165C	0.712456	0.885258	3.23788	55.7357	76.8577	6.27552	8.62519	8	8	t-test	S
YIL005W	EPS1	0.620521	0.837569	3.24408	49.5178	67.7456	3.83183	7.49721	8	8	t-test	S
YML107C	PML39	0.723101	0.890653	3.24752	52.9756	72.8028	6.57997	8.95029	8	8	t-test	S
YPL099C	AIM43	0.777496	0.911534	3.25652	53.5419	73.6186	8.83464	10.2976	8	8	t-test	S
YJL198W	PHO90	0.710482	0.884902	3.25707	63.1093	87.6247	5.34951	9.83656	8	8	t-test	S
YOL029C	YOL029C	0.843788	0.940695	3.26759	60.6578	84.0203	13.9838	11.9902	8	8	t-test	S
YLL028W	TPO1	0.788082	0.917901	3.27708	61.934	85.8747	9.04439	11.4458	8	8	t-test	S
YML069W	POB3	0.757859	0.903941	3.27997	66.2371	92.1703	4.68567	13.5297	8	8	t-test	S
YBR208C	DUR1	0.727227	0.891867	3.28646	58.4604	80.7756	5.65425	10.6887	10	8	t-test	S
YBL053W	YBL053W	0.722795	0.890653	3.28682	57.0501	78.7104	6.0244	9.97309	10	8	t-test	S
YLR376C	PSY3	0.741262	0.896352	3.28839	65.058	90.4317	5.67317	11.5972	8	8	t-test	S
YDR223W	CRF1	0.833996	0.936663	3.29119	53.2127	73.086	9.99243	17.2105	10	8	t-test	S
YMR311C	GLC8	0.851408	0.943551	3.30378	65.9291	91.6845	15.3054	11.5068	8	8	t-test	S
YOL063C	CRT10	0.800895	0.925511	3.304	51.1011	69.9757	11.2239	8.95661	8	8	t-test	S
YGR213C	RTA1	0.706464	0.882942	3.30402	54.4268	74.8445	6.60703	8.03573	8	8	t-test	S
YDL148C	NOP14	0.711269	0.885037	3.32272	49.9682	68.2897	6.79685	8.15731	8	8	t-test	S
YGR203W	YCH1	0.716443	0.886427	3.35828	64.3225	89.2526	5.00252	11.0111	8	8	t-test	S
YLR416C	YLR416C	0.779355	0.912824	3.36864	60.8415	84.1412	9.30332	10.5801	8	8	t-test	S
YGR170W	PSD2	0.653524	0.858744	3.3707	55.5875	76.4463	3.77468	9.17244	8	8	t-test	S
YNR021W	YNR021W	0.73847	0.896159	3.37942	53.1787	72.9069	7.55229	9.41015	8	8	t-test	S
YOR114W	YOR114W	0.833615	0.936663	3.38076	61.7301	85.4244	13.8058	10.9729	8	8	t-test	S
YOL093W	TRM10	0.7694	0.909359	3.38304	47.6406	64.7938	9.81165	8.0843	8	8	t-test	S
YMR201C	RAD14	0.716226	0.886406	3.38416	52.7657	72.2954	6.33589	9.60908	8	8	t-test	S
YPL052W	OAZ1	0.825161	0.934051	3.40026	57.7045	79.5023	13.2285	10.4162	8	8	t-test	S
YLR150W	STM1	0.714119	0.885831	3.40257	56.3906	77.5753	5.78483	10.2743	8	8	t-test	S
YOL155C	HPF1	0.744578	0.898007	3.40399	54.5199	74.8345	7.82629	9.6623	8	8	t-test	S
YBR062C	YBR062C	0.715798	0.886314	3.42626	55.9022	76.8256	5.38722	10.9414	10	8	t-test	S
YBL060W	YBL060W	0.734522	0.894137	3.43086	64.0274	88.7143	7.33576	9.82357	10	8	t-test	S
YBL055C	YBL055C	0.683468	0.871507	3.43225	54.1733	74.2858	5.79929	8.61588	10	8	t-test	S
YJL126W	NIT2	0.708813	0.883961	3.43236	52.2371	71.4509	7.43749	7.36686	8	8	t-test	S
YDR004W	RAD57	0.681096	0.871507	3.43352	51.9442	71.0204	5.95074	8.26421	10	8	t-test	S
YBR113W	YBR113W	0.802751	0.92556	3.43726	61.8493	85.5163	10.9877	11.5465	10	8	t-test	S
YBR104W	YMC2	0.769178	0.909321	3.43822	50.8038	69.344	3.10846	15.9533	10	8	t-test	S
YLR176C	RFX1	0.782055	0.914282	3.44186	63.9351	88.5632	9.47641	11.2354	8	8	t-test	S
YNR064C	YNR064C	0.779545	0.912824	3.45487	48.9655	66.6283	10.7112	8.00768	8	8	t-test	S
YHR142W	CHS7	0.747503	0.898497	3.47571	55.8514	76.6789	8.47993	9.23279	8	8	t-test	S
YGR269W	YGR269W	0.790413	0.91892	3.47707	56.0682	76.9943	11.0918	9.26837	8	8	t-test	S
YJL201W	ECM25	0.713049	0.885258	3.4924	68.1045	94.5933	4.87819	11.5361	8	8	t-test	S
YJL042W	MHP1	0.689921	0.871784	3.49395	52.5916	71.8797	6.58203	8.03917	8	8	t-test	S
YLR341W	SPO77	0.750287	0.900064	3.4959	59.1901	81.5372	8.12844	10.3348	8	8	t-test	S
YIL149C	MLP2	0.676824	0.871042	3.49646	50.6625	69.0519	5.42697	9.02179	8	8	t-test	S
YOR283W	YOR283W	0.738852	0.896159	3.50164	54.504	74.6683	8.34524	8.77827	8	8	t-test	S
YMR253C	YMR253C	0.746138	0.898497	3.51519	60.4581	83.3653	7.49771	11.0641	8	8	t-test	S
YBL065W	YBL065W	0.670827	0.867959	3.51674	56.2453	77.1955	4.52883	9.8049	10	8	t-test	S
