R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 36
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 36
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0011
y-axis screen name: pol2-12
y-axis libraries: SDLV4_384
y-axis client: DAL
y-axis user: MGD
y-axis date: 2013/07/08
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YOL063C	CRT10	0.7257	0.867546	2.01814	33.511	48.8471	5.17048	3.24394	8	6	t-test	S
YPL139C	UME1	0.617993	0.804701	2.01906	34.8774	50.965	2.77159	4.34499	8	6	t-test	S
YLR133W	CKI1	0.692827	0.849311	2.02116	40.2871	59.3525	2.90483	6.2463	8	6	t-test	S
YHR043C	DOG2	0.486721	0.721119	2.02785	40.0191	58.9263	2.64153	1.39177	8	6	t-test	S
YGR243W	FMP43	0.157714	0.404674	2.02973	35.4315	51.8079	0.748935	1.68912	8	6	t-test	S
YMR086W	SEG1	0.524422	0.748746	2.03008	35.182	51.4203	2.52814	2.7654	8	6	t-test	S
YOR090C	PTC5	0.603996	0.797427	2.03199	31.4939	45.6969	3.49142	2.26619	8	6	t-test	S
YKL222C	YKL222C	0.640483	0.820165	2.03339	37.7318	55.3701	2.77194	4.96313	8	6	t-test	S
YLR005W	SSL1	0.394496	0.645113	2.03713	29.2654	42.2325	1.68528	2.44084	8	6	t-test	S
YCR086W	CSM1	0.459685	0.700078	2.039	31.9334	46.3677	1.64041	3.23698	8	6	t-test	S
YDL174C	DLD1	0.569317	0.776136	2.04002	40.2316	59.2371	1.68384	4.65149	8	6	t-test	S
YLR031W	YLR031W	0.306182	0.566554	2.04023	34.1013	49.7284	1.37365	2.0526	8	6	t-test	S
YOR356W	CIR2	0.638134	0.818683	2.0413	38.5687	56.6558	1.56589	5.95184	8	6	t-test	S
YBR004C	GPI18	0.695154	0.850772	2.04388	33.9396	49.4718	0.948499	7.52295	8	6	t-test	S
YFR053C	HXK1	0.575197	0.77929	2.04602	28.7654	41.4432	3.34224	1.65838	8	6	t-test	S
YDR141C	DOP1	0.36401	0.619185	2.04638	28.5053	41.0391	1.03856	2.87927	8	6	t-test	S
YOR252W	TMA16	0.716935	0.86427	2.04909	28.9918	41.7895	3.32069	6.78906	8	6	t-test	S
YIL136W	OM45	0.566397	0.774952	2.05088	32.4589	47.1645	2.7429	3.31647	8	6	t-test	S
YBL084C	CDC27	0.660424	0.832626	2.05198	32.8372	47.7495	0.951857	6.69739	8	6	t-test	S
YNL162W	RPL42A	0.563768	0.773172	2.05541	30.9329	44.7905	2.02083	4.44005	16	12	t-test	S
YMR022W	QRI8	0.439779	0.680563	2.05582	37.9488	55.6718	1.97335	2.56037	8	6	t-test	S
YLR138W	NHA1	0.397374	0.646816	2.0585	34.038	49.6018	2.084	1.61167	8	6	t-test	S
YPL168W	YPL168W	0.639707	0.819443	2.06226	33.1065	48.1512	3.32117	4.2225	8	6	t-test	S
YBL105C	PKC1	0.669954	0.83713	2.06243	33.3083	48.4639	1.54045	6.74665	8	6	t-test	S
YMR299C	DYN3	0.692117	0.848975	2.06328	32.7388	47.5793	4.38725	3.94803	8	6	t-test	S
YBR130C	SHE3	0.438714	0.679979	2.0663	38.1845	56.0212	0.65331	3.71596	4	6	t-test	S
YMR061W	RNA14	0.321648	0.579569	2.06805	29.7311	42.9069	1.05237	2.69504	16	12	t-test	S
YDR046C	BAP3	0.465212	0.706036	2.06808	28.9637	41.7165	2.44767	1.851	8	6	t-test	S
YLR179C	YLR179C	0.383713	0.635471	2.06943	34.3614	50.0865	1.84546	2.0957	8	6	t-test	S
YPR140W	TAZ1	0.41036	0.657154	2.0746	29.3374	42.286	1.8974	2.3594	8	6	t-test	S
YIR017C	MET28	0.541244	0.761604	2.07936	39.0766	57.3847	1.32322	4.58442	8	6	t-test	S
YJL084C	ALY2	0.59356	0.790331	2.08227	35.1094	51.2268	2.96698	3.67658	8	6	t-test	S
YDR026C	NSI1	0.556958	0.769796	2.08401	33.7967	49.188	2.60743	3.502	8	6	t-test	S
YLR207W	HRD3	0.468174	0.707852	2.08983	36.2006	52.9075	2.47655	1.93226	8	6	t-test	S
YDR289C	RTT103	0.73507	0.870848	2.09425	31.4562	45.5419	4.8264	5.64488	8	6	t-test	S
YNL318C	HXT14	0.536049	0.757396	2.09887	39.9524	58.7127	2.85095	2.52504	8	6	t-test	S
YPL119C	DBP1	0.515541	0.743485	2.10682	32.5064	47.1513	1.10882	4.43172	8	6	t-test	S
YDL162C	YDL162C	0.486842	0.721119	2.10718	40.5303	59.5963	2.51375	2.32911	8	6	t-test	S
YOR337W	TEA1	0.549369	0.765425	2.10745	34.2564	49.8647	2.35398	3.83983	8	6	t-test	S
YPL073C	YPL073C	0.736804	0.870848	2.11117	35.1388	51.2275	1.74416	8.8928	8	6	t-test	S
YOR040W	GLO4	0.672985	0.83835	2.11153	33.416	48.5548	3.60172	5.1081	8	6	t-test	S
YOR234C	RPL33B	0.598508	0.792461	2.11232	34.1741	49.7294	2.79064	4.23301	8	6	t-test	S
YOL027C	MDM38	0.726103	0.867546	2.11387	32.2912	46.8066	4.99072	4.83361	8	6	t-test	S
YPL246C	RBD2	0.585395	0.784495	2.11567	35.4203	51.6572	2.10503	4.80181	8	6	t-test	S
YOR373W	NUD1	0.516277	0.743656	2.1162	33.0839	48.0325	2.3528	3.28068	8	6	t-test	S
YGR070W	ROM1	0.416506	0.662496	2.12083	38.0833	55.7796	1.69116	2.88497	8	6	t-test	S
YNL004W	HRB1	0.439717	0.680563	2.12403	34.3151	49.9299	2.18409	2.33999	8	6	t-test	S
YNR008W	LRO1	0.798792	0.906328	2.12493	25.2525	35.872	3.2538	11.3754	8	6	t-test	S
YLR292C	SEC72	0.388517	0.640535	2.12521	30.6395	44.2272	1.74311	2.50087	8	6	t-test	S
YBR220C	YBR220C	0.484833	0.719473	2.12705	39.2219	57.536	0.559707	4.31442	4	6	t-test	S
YLR090W	XDJ1	0.618036	0.804701	2.12977	36.1113	52.7071	3.49653	3.47794	8	6	t-test	S
YLL047W	YLL047W	0.375739	0.629634	2.13019	35.1603	51.2314	1.8616	2.13218	8	6	t-test	S
YHR080C	YHR080C	0.452006	0.694242	2.13082	38.837	56.9331	1.74455	3.2562	8	6	t-test	S
YIL006W	YIA6	0.548424	0.764774	2.13231	32.9106	47.7387	1.00697	4.96239	8	6	t-test	S
YEL028W	YEL028W	0.534011	0.75607	2.13337	39.3826	57.7755	2.05375	4.03759	8	6	t-test	S
YMR130W	YMR130W	0.35373	0.609744	2.13527	33.0206	47.9048	1.68545	2.22526	8	6	t-test	S
YIL093C	RSM25	0.499014	0.72879	2.13593	30.8567	44.5474	2.35035	3.04875	8	6	t-test	S
YLR303W	MET17	0.555315	0.769033	2.14365	30.7437	44.3601	3.1182	2.51908	8	6	t-test	S
YNR027W	BUD17	0.640676	0.820194	2.14586	39.2103	57.4889	2.60095	5.60792	8	6	t-test	S
YDL135C	RDI1	0.364226	0.619185	2.15205	42.3559	62.3583	1.69688	2.36554	8	6	t-test	S
YPL026C	SKS1	0.595733	0.790858	2.15515	38.7327	56.7337	2.36545	4.87322	8	6	t-test	S
YAR031W	PRM9	0.544691	0.762885	2.15649	42.5206	62.6068	1.36096	4.79963	4	6	t-test	S
YOR167C	RPS28A	0.642269	0.821776	2.16428	34.6401	50.3717	2.34952	5.94568	8	6	t-test	S
YIL016W	SNL1	0.172447	0.423288	2.16568	40.3922	59.2912	1.0683	1.61275	8	6	t-test	S
YGR157W	CHO2	0.896658	0.954808	2.16675	24.3546	34.4145	15.8983	4.12418	8	6	t-test	S
YGL261C	PAU11	0.365665	0.619606	2.1682	35.7928	52.1535	1.50626	2.69061	8	6	t-test	S
YOR145C	PNO1	0.48159	0.71848	2.16851	33.8606	49.1561	2.01012	3.41081	8	6	t-test	S
YHR200W	RPN10	0.203649	0.457312	2.17364	31.7376	45.8552	1.09646	1.83102	8	6	t-test	S
YLR091W	GEP5	0.662667	0.833924	2.17544	35.084	51.0429	2.64304	6.25955	8	6	t-test	S
YPL175W	SPT14	0.512723	0.741199	2.17586	35.5172	51.7141	1.92405	3.97652	8	6	t-test	S
YNR039C	ZRG17	0.760339	0.885927	2.17766	45.0315	66.4686	4.37656	8.38399	8	6	t-test	S
YIL029C	YIL029C	0.321239	0.579084	2.18027	36.2021	52.7696	1.09217	2.73196	8	6	t-test	S
YCR010C	ADY2	0.466169	0.706375	2.18231	38.9192	56.9809	2.33368	2.66469	8	6	t-test	S
YIL141W	YIL141W	0.708016	0.858434	2.18482	40.1378	58.8671	1.58895	8.25929	8	6	t-test	S
YNL232W	CSL4	0.395389	0.645653	2.18537	32.5127	47.0392	1.75445	2.71161	8	6	t-test	S
YNL193W	YNL193W	0.534929	0.756483	2.18809	40.4731	59.3821	2.6878	3.29172	8	6	t-test	S
YPL058C	PDR12	0.546587	0.764427	2.1906	33.8526	49.1094	2.41396	3.98503	8	6	t-test	S
YHR046C	INM1	0.192239	0.445314	2.19415	38.4125	56.1766	1.32869	1.3324	8	6	t-test	S
YAR020C	PAU7	0.514129	0.74234	2.19862	39.8264	58.3626	2.2135	3.61593	4	6	t-test	S
YLL056C	YLL056C	0.583161	0.784121	2.20051	36.884	53.7959	2.04735	5.07845	8	6	t-test	S
YBR108W	AIM3	0.39089	0.641647	2.21217	33.4184	48.4025	1.1842	3.28731	4	6	t-test	S
YDL108W	KIN28	0.426988	0.670881	2.21218	28.3656	40.5654	2.00096	2.78891	8	6	t-test	S
YLR352W	YLR352W	0.465067	0.706036	2.21393	31.116	44.8287	2.40006	2.60971	8	6	t-test	S
YBL035C	POL12	0.391723	0.641669	2.21693	28.1337	40.1983	0.851381	3.50488	8	6	t-test	S
YAL034W-A	MTW1	0.635652	0.817024	2.22718	32.417	46.826	0.791247	6.76969	8	6	t-test	S
YGL023C	PIB2	0.543718	0.762885	2.23117	26.9205	38.2945	3.06949	2.79489	8	6	t-test	S
YBR045C	GIP1	0.390709	0.641647	2.23216	37.4404	54.6098	1.01289	3.4356	4	6	t-test	S
YBR195C	MSI1	0.643964	0.821869	2.23296	41.0982	60.282	1.65851	6.6628	4	6	t-test	S
YPL072W	UBP16	0.495937	0.727205	2.23599	31.7096	45.715	2.3098	3.39654	8	6	t-test	S
YJL143W	TIM17	0.359413	0.614695	2.23615	29.3734	42.0913	1.34468	2.93794	8	6	t-test	S
YNL115C	YNL115C	0.659834	0.832626	2.23658	33.8719	49.068	4.52979	2.98019	8	6	t-test	S
YDR356W	SPC110	0.588366	0.786723	2.23902	34.399	49.8817	1.09224	5.8261	8	6	t-test	S
YBR063C	YBR063C	0.490257	0.722885	2.24227	37.0749	54.0272	1.52778	4.16679	4	6	t-test	S
YDR066C	RTR2	0.612622	0.802198	2.2449	38.5571	56.322	2.0732	5.77575	8	6	t-test	S
YLR310C	CDC25	0.566898	0.774952	2.25398	33.2969	48.1492	0.881685	5.58357	8	6	t-test	S
YLR019W	PSR2	0.347509	0.603581	2.25628	31.6993	45.6677	1.58931	2.58566	8	6	t-test	S
YGL253W	HXK2	0.542244	0.762316	2.2567	40.2642	58.9516	2.01421	4.56738	8	6	t-test	S
YMR114C	YMR114C	0.429664	0.673511	2.26164	30.4533	43.7268	2.57591	1.4015	8	6	t-test	S
YKL008C	LAC1	0.623031	0.808797	2.26521	36.0423	52.39	2.73688	5.47948	8	6	t-test	S
YHR094C	HXT1	0.166533	0.414984	2.26531	37.9517	55.3515	0.748681	2.00372	8	6	t-test	S
YJR099W	YUH1	0.46701	0.706643	2.26597	34.2677	49.6363	1.95322	3.54399	8	6	t-test	S
YMR232W	FUS2	0.29538	0.557941	2.26659	32.6015	47.0511	1.83179	1.442	8	6	t-test	S
YIL087C	AIM19	0.52426	0.748746	2.27226	39.0022	56.97	2.02564	4.31342	8	6	t-test	S
YBL061C	SKT5	0.409631	0.656256	2.2771	37.8609	55.1922	0.695569	3.82434	4	6	t-test	S
YEL037C	RAD23	0.673441	0.83835	2.28018	32.1327	46.3028	4.99152	2.37083	8	6	t-test	S
YOR309C	YOR309C	0.513566	0.741838	2.28411	34.7493	50.3552	1.63408	4.66797	16	12	t-test	S
YDR467C	YDR467C	0.669862	0.83713	2.285	42.8392	62.9017	2.09944	7.27158	8	6	t-test	S
YDR250C	YDR250C	0.56685	0.774952	2.28575	42.7478	62.7588	1.64566	5.33165	8	6	t-test	S
YIL100W	YIL100W	0.595156	0.790688	2.28641	35.7288	51.8709	2.17321	5.47337	8	6	t-test	S
YLL021W	SPA2	0.509156	0.737208	2.28752	42.3295	62.1072	2.93327	2.5021	8	6	t-test	S
YGR199W	PMT6	0.392117	0.641876	2.29	40.2909	58.9414	1.22434	3.43648	8	6	t-test	S
YEL002C	WBP1	0.299055	0.560215	2.29085	27.4166	38.9713	0.959062	2.82434	8	6	t-test	S
YJL130C	URA2	0.598181	0.792461	2.29313	41.2354	60.4015	1.89657	5.75976	8	6	t-test	S
YDL161W	ENT1	0.388705	0.640535	2.29353	40.8934	59.8704	2.16919	2.09994	8	6	t-test	S
YJL010C	NOP9	0.554468	0.768577	2.29561	33.7493	48.7864	1.18269	5.3948	8	6	t-test	S
YDL194W	SNF3	0.638979	0.819302	2.30018	34.25	49.5558	3.76747	4.55952	8	6	t-test	S
YMR300C	ADE4	0.585692	0.784673	2.30067	36.005	52.2771	3.84648	2.02491	8	6	t-test	S
YML068W	ITT1	0.580986	0.783257	2.30135	37.9085	55.2285	3.47615	3.21077	8	6	t-test	S
YLR277C	YSH1	0.410465	0.657154	2.30414	29.6893	42.4759	1.31831	3.5771	8	6	t-test	S
YLR308W	CDA2	0.355824	0.611381	2.30865	32.057	46.1412	2.04476	1.93591	8	6	t-test	S
YPR132W	RPS23B	0.492587	0.724342	2.31204	32.3364	46.5693	2.03767	3.92954	8	6	t-test	S
YML060W	OGG1	0.503951	0.73248	2.31437	29.6837	42.4513	3.02659	2.17129	8	6	t-test	S
YLR378C	SEC61	0.619728	0.806068	2.31605	34.4506	49.8423	1.90071	6.27141	8	6	t-test	S
YLR053C	YLR053C	0.415366	0.661479	2.3187	36.3681	52.8123	2.30644	2.30058	8	6	t-test	S
YPL109C	YPL109C	0.590303	0.788437	2.32142	33.2878	48.0305	3.22475	4.16535	8	6	t-test	S
YGR241C	YAP1802	0.25372	0.514807	2.32501	38.325	55.8379	1.65794	1.53157	8	6	t-test	S
YGR052W	FMP48	0.443719	0.684648	2.32503	40.7759	59.6393	1.61379	3.74594	8	6	t-test	S
YLR144C	ACF2	0.342502	0.599845	2.32964	29.3949	41.9796	1.82685	2.31008	8	6	t-test	S
YMR187C	YMR187C	0.437011	0.677994	2.32973	31.8705	45.8193	2.34734	2.62883	8	6	t-test	S
YDR222W	YDR222W	0.560895	0.772245	2.32997	36.7629	53.4072	2.25624	4.87462	8	6	t-test	S
YNL249C	MPA43	0.573168	0.777989	2.33258	37.3105	54.2525	2.65129	4.68109	8	6	t-test	S
YNL020C	ARK1	0.49914	0.72879	2.3352	32.5985	46.94	3.16446	1.46879	8	6	t-test	S
YDR468C	TLG1	0.625763	0.80994	2.33602	30.9374	44.3622	1.28609	6.75601	8	6	t-test	S
YNL327W	EGT2	0.685159	0.84472	2.33891	40.1466	58.6416	4.19886	5.81648	8	6	t-test	S
YLR014C	PPR1	0.454421	0.695141	2.34119	34.8661	50.4478	2.56365	2.47737	8	6	t-test	S
YBR052C	RFS1	0.487287	0.721557	2.34328	36.5353	53.0336	2.50798	3.02716	4	6	t-test	S
YDR311W	TFB1	0.37113	0.625835	2.34352	26.0228	36.7277	1.03534	3.45466	8	6	t-test	S
YER024W	YAT2	0.521533	0.747294	2.34418	36.0014	52.204	2.5678	3.79896	8	6	t-test	S
YJL167W	ERG20	0.338265	0.596234	2.34966	28.3618	40.3461	1.2823	3.00732	8	6	t-test	S
YBR188C	NTC20	0.452246	0.694242	2.35062	34.2857	49.533	0.89264	4.31885	4	6	t-test	S
YPR191W	QCR2	0.304389	0.564493	2.35253	24.0383	33.6358	1.66441	2.21365	8	6	t-test	S
YOR165W	SEY1	0.740353	0.872785	2.35304	34.8728	50.4398	5.41319	6.72983	8	6	t-test	S
YKL033W	TTI1	0.808431	0.911284	2.35649	23.5617	32.8904	5.47731	11.9526	8	6	t-test	S
YIR035C	YIR035C	0.577652	0.780204	2.35677	34.817	50.3474	1.55481	5.76627	8	6	t-test	S
YKR022C	NTR2	0.307356	0.567853	2.35727	32.0907	46.118	1.69739	2.32351	16	12	t-test	S
YBR250W	SPO23	0.564762	0.774094	2.36213	36.3417	52.7041	2.39796	4.90229	8	6	t-test	S
YPR195C	YPR195C	0.454138	0.69493	2.36656	26.8914	38.0392	2.58955	2.5032	8	6	t-test	S
YJL135W	YJL135W	0.373223	0.627385	2.37019	38.7888	56.4871	1.38565	3.28303	8	6	t-test	S
YKL145W	RPT1	0.525743	0.74948	2.37099	33.7303	48.6399	1.30929	5.10114	8	6	t-test	S
YOR121C	YOR121C	0.544658	0.762885	2.37418	31.1242	44.5927	3.62681	1.49355	8	6	t-test	S
YLR178C	TFS1	0.534432	0.756444	2.37559	36.2728	52.5763	2.79657	3.79041	8	6	t-test	S
YLR165C	PUS5	0.557691	0.770549	2.3799	37.5581	54.5632	2.21247	5.0083	8	6	t-test	S
YPR007C	REC8	0.374114	0.628052	2.38023	31.1191	44.5755	1.89672	2.70731	8	6	t-test	S
YCL057W	PRD1	0.438209	0.679522	2.38647	36.7988	53.3753	1.92983	3.49212	8	6	t-test	S
YJR078W	BNA2	0.456598	0.697356	2.38919	33.5691	48.3617	2.25045	3.31654	8	6	t-test	S
YLL052C	AQY2	0.441462	0.682478	2.38931	34.885	50.4026	2.33783	2.91898	8	6	t-test	S
YPR022C	YPR022C	0.397689	0.646816	2.39562	30.9763	44.3301	2.3702	2.06515	8	6	t-test	S
YJR020W	YJR020W	0.533892	0.75607	2.40194	35.0384	50.6208	2.04079	4.81346	8	6	t-test	S
YGR284C	ERV29	0.222589	0.477855	2.40727	33.7224	48.5714	1.23792	2.15934	8	6	t-test	S
YMR320W	YMR320W	0.632703	0.816287	2.41392	34.4264	49.653	4.18559	3.98666	8	6	t-test	S
YNL013C	YNL013C	0.586648	0.785446	2.41626	36.2247	52.4386	3.89186	2.82741	8	6	t-test	S
YIL168W	YIL168W	0.61756	0.804701	2.41664	37.7427	54.7925	2.07789	6.43549	8	6	t-test	S
YML113W	DAT1	0.379894	0.633508	2.418	31.3083	44.8104	2.39115	1.68869	8	6	t-test	S
YDL023C	YDL023C	0.444117	0.684848	2.41897	37.6684	54.6736	1.86018	3.72617	8	6	t-test	S
YPR171W	BSP1	0.496693	0.727425	2.41985	34.8948	50.3703	1.79626	4.49738	8	6	t-test	S
YHL016C	DUR3	0.221366	0.476506	2.42088	35.7695	51.7255	1.13992	2.27681	8	6	t-test	S
YOR152C	YOR152C	0.575532	0.779309	2.42186	29.9827	42.7483	2.94992	4.64515	8	6	t-test	S
YDR539W	FDC1	0.501456	0.730619	2.42187	33.8573	48.758	2.43322	3.88096	8	6	t-test	S
YLR287C	YLR287C	0.407216	0.654566	2.42263	39.2102	57.0594	1.18295	3.85728	8	6	t-test	S
YIR003W	AIM21	0.57719	0.780129	2.42354	37.7084	54.7287	2.13042	5.57613	8	6	t-test	S
YDL065C	PEX19	0.284941	0.549	2.4244	39.7333	57.8681	1.86721	1.66692	8	6	t-test	S
YOR349W	CIN1	0.509196	0.737208	2.43152	34.6164	49.9204	1.97473	4.55833	8	6	t-test	S
YDR243C	PRP28	0.597375	0.792461	2.4372	30.794	43.9829	0.817537	6.61732	8	6	t-test	S
YAR030C	YAR030C	0.455978	0.696858	2.43732	40.1488	58.4924	1.45857	4.23524	4	6	t-test	S
YPL141C	FRK1	0.497937	0.728092	2.43737	33.8048	48.6525	2.4348	3.86398	8	6	t-test	S
YOL017W	ESC8	0.578759	0.781117	2.43738	40.0051	58.2694	1.72726	5.91861	8	6	t-test	S
YGL085W	LCL3	0.506478	0.734821	2.44587	29.4403	41.8698	2.96973	3.06237	8	6	t-test	S
YPR052C	NHP6A	0.424187	0.668729	2.44758	34.1079	49.1067	2.58349	2.18754	8	6	t-test	S
YPR150W	YPR150W	0.394191	0.644832	2.44927	30.9757	44.246	2.14099	2.7294	8	6	t-test	S
YHR185C	PFS1	0.246492	0.506567	2.44929	36.4033	52.6644	1.61148	1.86009	8	6	t-test	S
YNL067W	RPL9B	0.676033	0.840847	2.45018	37.7158	54.6988	4.35217	5.75939	8	6	t-test	S
YOR099W	KTR1	0.676908	0.841283	2.45228	32.4435	46.5179	3.57774	6.92417	8	6	t-test	S
YMR005W	TAF4	0.425788	0.670091	2.45566	32.9355	47.2757	1.36383	4.00736	8	6	t-test	S
YJL017W	YJL017W	0.358054	0.613264	2.45691	33.5845	48.2805	1.65718	3.02508	8	6	t-test	S
YIL026C	IRR1	0.364768	0.619369	2.45835	29.5695	42.0508	1.13075	3.53974	8	6	t-test	S
YNL076W	MKS1	0.786312	0.899417	2.46278	32.3626	46.3762	7.7801	6.55547	8	6	t-test	S
YPR143W	RRP15	0.398261	0.646954	2.47146	29.6831	42.2067	2.548	1.78314	8	6	t-test	S
YPR021C	AGC1	0.424228	0.668729	2.47383	30.0603	42.7881	2.06639	3.34253	8	6	t-test	S
YER007W	PAC2	0.548055	0.764774	2.48119	33.7956	48.5702	2.941	4.23518	8	6	t-test	S
YLR063W	BMT6	0.46708	0.706643	2.48135	35.8204	51.7106	2.30165	3.66704	8	6	t-test	S
YOR386W	PHR1	0.51315	0.741593	2.48152	33.1901	47.6306	2.87804	3.56202	8	6	t-test	S
YPL134C	ODC1	0.619871	0.806068	2.48955	39.8892	58.0088	1.99176	6.77506	8	6	t-test	S
YFL030W	AGX1	0.357011	0.612547	2.49008	33.0268	47.364	1.95236	2.6617	8	6	t-test	S
YER098W	UBP9	0.419683	0.665252	2.49009	29.7761	42.3219	2.42591	2.67645	8	6	t-test	S
YOR028C	CIN5	0.631757	0.815602	2.4921	37.2645	53.9337	3.48807	5.68844	8	6	t-test	S
YKL053W	YKL053W	0.607509	0.799237	2.49238	37.0987	53.6762	3.26577	5.28538	8	6	t-test	S
YCR090C	YCR090C	0.598457	0.792461	2.4971	41.0422	59.7854	3.67187	4.33642	8	6	t-test	S
YBR092C	PHO3	0.524169	0.748746	2.49991	34.9163	50.2795	1.39287	5.34051	4	6	t-test	S
YGR192C	TDH3	0.299379	0.560215	2.50144	38.5561	55.9227	0.98544	3.1221	8	6	t-test	S
YFR056C	YFR056C	0.389434	0.640535	2.51045	39.6408	57.5911	1.53428	3.59181	8	6	t-test	S
YKR077W	MSA2	0.624391	0.809589	2.51145	38.3689	55.6167	1.92674	6.98728	8	6	t-test	S
YMR001C	CDC5	0.414223	0.660752	2.51311	32.5423	46.5768	0.58942	4.31612	8	6	t-test	S
YJL215C	YJL215C	0.470876	0.709485	2.51615	34.2271	49.1852	2.55165	3.43662	8	6	t-test	S
YLR282C	YLR282C	0.402237	0.650037	2.51632	32.3598	46.2887	2.54839	2.08275	8	6	t-test	S
YDL207W	GLE1	0.353044	0.608997	2.51893	26.6326	37.4015	1.19007	3.49752	8	6	t-test	S
YHR150W	PEX28	0.280504	0.545063	2.51896	35.9991	51.9295	1.4093	2.65073	8	6	t-test	S
YGL250W	RMR1	0.532595	0.754954	2.52215	41.793	60.9111	1.9569	5.18586	8	6	t-test	S
YCL041C	YCL041C	0.574978	0.77929	2.52259	31.2413	44.5442	1.3492	6.26791	8	6	t-test	S
YGL132W	YGL132W	0.304599	0.564493	2.5239	38.3426	55.5567	1.25485	3.02118	8	6	t-test	S
YLR281C	YLR281C	0.205658	0.45957	2.52659	33.1211	47.4536	1.58379	1.57439	8	6	t-test	S
YMR040W	YET2	0.348339	0.604349	2.52786	37.0921	53.6109	2.2091	2.06836	8	6	t-test	S
YLR395C	COX8	0.525588	0.74948	2.52839	38.5778	55.9146	1.83819	5.17506	8	6	t-test	S
YGR028W	MSP1	0.371764	0.626027	2.53068	32.9912	47.2458	2.47923	1.64986	8	6	t-test	S
YJL131C	AIM23	0.52458	0.748746	2.53138	38.9121	56.4283	2.07564	4.97957	8	6	t-test	S
YOL071W	EMI5	0.0508446	0.229186	2.53997	30.4667	43.3158	0.668924	1.68981	56	42	t-test	S
YDL012C	YDL012C	0.208779	0.462539	2.54022	34.6164	49.7518	0.982851	2.70397	56	42	t-test	S
YNL253W	TEX1	0.482185	0.718838	2.54124	33.8539	48.5675	3.30451	1.55485	8	6	t-test	S
YOR301W	RAX1	0.593208	0.790331	2.5424	35.795	51.5766	3.55773	4.60218	8	6	t-test	S
YMR133W	REC114	0.339785	0.596607	2.54334	37.1071	53.6102	1.97072	2.53028	8	6	t-test	S
YCL064C	CHA1	0.444912	0.68517	2.54496	43.0058	62.7569	2.63839	2.8585	8	6	t-test	S
YCR049C	YCR049C	0.572908	0.777946	2.54657	38.6484	55.9958	2.17494	5.82232	8	6	t-test	S
YBL097W	BRN1	0.336677	0.595631	2.54667	28.2443	39.8584	1.11541	3.43809	8	6	t-test	S
YJL024C	APS3	0.653437	0.828157	2.54963	37.1407	53.6525	2.18816	7.71828	8	6	t-test	S
YNL311C	YNL311C	0.502476	0.731441	2.55056	32.8691	47.0256	3.47057	1.69921	8	6	t-test	S
YHR029C	YHI9	0.297013	0.559049	2.55224	39.9377	57.9867	0.776578	3.27076	8	6	t-test	S
YMR035W	IMP2	0.31812	0.576238	2.5528	36.8302	53.166	1.76897	2.62721	8	6	t-test	S
YPR058W	YMC1	0.418755	0.664894	2.55308	30.489	43.3301	1.72321	3.84577	8	6	t-test	S
YDL011C	YDL011C	0.445444	0.68577	2.55311	39.9206	57.9589	2.49335	3.19943	8	6	t-test	S
YDR367W	KEI1	0.592939	0.790331	2.55497	33.3545	47.7716	1.02652	6.80655	8	6	t-test	S
YOR075W	UFE1	0.321259	0.579084	2.55828	31.316	44.6047	2.08589	2.03741	8	6	t-test	S
YOR012W	YOR012W	0.558681	0.770899	2.55835	34.0261	48.8081	3.0851	4.53724	8	6	t-test	S
YLR309C	IMH1	0.569865	0.776277	2.55977	37.0429	53.4851	2.16368	5.80924	8	6	t-test	S
YIL075C	RPN2	0.336779	0.595631	2.56117	30.1163	42.7394	1.68058	2.9746	8	6	t-test	S
YDL109C	YDL109C	0.1216	0.357809	2.56571	32.6998	46.7395	0.886971	2.13589	56	42	t-test	S
YJL152W	YJL152W	0.37696	0.631022	2.57593	31.4266	44.7488	2.12633	2.84359	8	6	t-test	S
YMR298W	LIP1	0.309836	0.569389	2.57676	28.0758	39.5503	2.27517	1.09624	8	6	t-test	S
YNL247W	YNL247W	0.395408	0.645653	2.57869	34.8198	50.0076	1.98539	3.31926	8	6	t-test	S
YHR204W	MNL1	0.336795	0.595631	2.58153	38.1383	55.1503	1.72407	2.96071	8	6	t-test	S
YER013W	PRP22	0.182428	0.434683	2.59177	29.7701	42.155	1.42121	1.93688	16	12	t-test	S
YPL230W	USV1	0.523416	0.748337	2.59384	33.8969	48.5527	2.76075	4.36485	8	6	t-test	S
YDR170C	SEC7	0.404344	0.652272	2.59434	28.846	40.7177	2.51977	2.50954	8	6	t-test	S
