R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 33
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 33
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0010
y-axis screen name: pol1-1
y-axis libraries: SDLV4_384
y-axis client: DAL
y-axis user: MGD
y-axis date: 2013/06/18
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YBL091C-A	SCS22	0.632725	0.940066	-3.05059	43.354	76.2871	2.73901	9.0053	8	6	t-test	E
YBR084W	MIS1	0.57835	0.922535	-3.04917	41.5386	73.3004	2.11527	7.86491	8	6	t-test	E
YNL155W	CUZ1	0.60644	0.928442	-3.04834	38.4159	68.1654	2.97126	7.99858	8	6	t-test	E
YOL132W	GAS4	0.582559	0.922535	-3.04591	41.797	73.7199	1.78401	8.13329	8	6	t-test	E
YOL003C	PFA4	0.580151	0.922535	-3.0458	38.2776	67.9338	1.95646	7.98803	8	6	t-test	E
YBR069C	TAT1	0.547881	0.912388	-3.04431	43.4687	76.4655	3.37982	5.86842	8	6	t-test	E
YJR137C	ECM17	0.595378	0.926362	-3.04415	31.2604	56.3952	4.30091	5.84438	8	6	t-test	E
YKR090W	PXL1	0.430175	0.858984	-3.04022	56.4269	97.7614	3.0211	3.57062	8	6	t-test	E
YJR100C	AIM25	0.678718	0.957106	-3.03979	40.3649	71.3554	2.99442	10.3603	8	5	t-test	E
YDL008W	APC11	0.578906	0.922535	-3.03832	30.1731	54.5982	3.79797	6.13117	8	6	t-test	E
YBR025C	OLA1	0.57334	0.920946	-3.03357	40.2191	71.1056	3.00339	6.98341	8	6	t-test	E
YIL010W	DOT5	0.588101	0.924982	-3.01026	32.9321	59.0878	2.70346	7.57888	8	6	t-test	E
YOL114C	YOL114C	0.564214	0.917307	-3.00967	48.1738	84.1435	3.01435	6.65161	8	6	t-test	E
YJR053W	BFA1	0.450791	0.868334	-3.00722	38.4201	68.1047	3.31436	3.18456	8	5	t-test	E
YKL197C	PEX1	0.618864	0.9351	-3.00041	47.9353	83.7362	3.47102	7.72519	8	6	t-test	E
YAL030W	SNC1	0.371077	0.825264	-2.99799	40.6003	71.6738	2.01442	4.10416	8	6	t-test	E
YKL032C	IXR1	0.425981	0.854992	-2.99593	36.4807	64.8979	1.64208	5.19952	8	6	t-test	E
YKL046C	DCW1	0.643105	0.940651	-2.9936	38.1747	67.679	3.66748	8.26029	8	5	t-test	E
YLR194C	YLR194C	0.629455	0.940066	-2.98486	37.6783	66.8485	3.33421	8.16254	8	6	t-test	E
YLR441C	RPS1A	0.498133	0.893235	-2.97604	31.7497	57.0876	2.92545	5.07615	8	6	t-test	E
YER131W	RPS26B	0.323885	0.798882	-2.97016	37.103	65.8786	1.82272	3.64588	8	6	t-test	E
YOR285W	RDL1	0.596904	0.926602	-2.96581	39.9524	70.5557	2.12151	8.07392	8	6	t-test	E
YLR456W	YLR456W	0.58952	0.924982	-2.96262	41.3132	72.7876	2.72455	7.44296	8	6	t-test	E
YDR141C	DOP1	0.660304	0.948804	-2.95555	40.2182	70.9758	4.23822	8.19034	8	6	t-test	E
YMR122C	YMR122C	0.64998	0.943253	-2.95372	42.4065	74.5703	3.17593	8.89897	8	6	t-test	E
YLR211C	ATG38	0.655669	0.945282	-2.95042	39.9087	70.4586	3.45956	8.84454	8	6	t-test	E
YAL011W	SWC3	0.592231	0.926085	-2.9424	42.9638	75.4678	4.55884	4.55336	8	6	t-test	E
YOR009W	TIR4	0.655882	0.945282	-2.94063	49.5708	86.3266	2.71389	9.40097	8	6	t-test	E
YBR193C	MED8	0.584622	0.923037	-2.93399	42.3511	74.4468	2.51986	7.38987	8	6	t-test	E
YLL017W	YLL017W	0.715759	0.96425	-2.92972	39.9747	70.5331	4.63899	10.2513	8	5	t-test	E
YIR018W	YAP5	0.475079	0.881609	-2.92571	49.1602	85.627	2.89174	4.46311	8	6	t-test	E
YLR446W	YLR446W	0.668683	0.952283	-2.92125	36.1934	64.3029	4.82049	7.54703	8	6	t-test	E
YMR110C	HFD1	0.582579	0.922535	-2.91076	42.5087	74.6676	2.52847	7.25732	8	6	t-test	E
YPR079W	MRL1	0.632483	0.940066	-2.9101	31.2493	56.1567	5.07704	4.99116	8	6	t-test	E
YLR109W	AHP1	0.624511	0.938136	-2.90978	48.2865	84.1645	3.33311	7.71101	8	6	t-test	E
YJL169W	YJL169W	0.616864	0.934068	-2.90914	40.0206	70.5746	2.0853	8.3359	8	5	t-test	E
YIL065C	FIS1	0.647483	0.943169	-2.90706	44.5954	78.0921	4.11386	7.59407	8	6	t-test	E
YEL037C	RAD23	0.729459	0.964644	-2.90371	38.6627	68.3334	7.89813	2.91796	8	6	t-test	E
YNL299W	TRF5	0.521695	0.902295	-2.88743	40.2263	70.8772	2.10441	6.18465	8	6	t-test	E
YKL100C	YKL100C	0.649967	0.943253	-2.88681	48.9316	85.1873	3.67568	8.14474	8	6	t-test	E
YDR311W	TFB1	0.641803	0.940066	-2.87852	37.2371	65.9484	4.44877	6.695	8	6	t-test	E
YCR075C	ERS1	0.496278	0.89279	-2.87761	41.8541	73.537	2.97571	4.63559	8	6	t-test	E
YMR144W	YMR144W	0.639097	0.940066	-2.86629	44.4315	77.7555	3.02268	8.3172	8	6	t-test	E
YML021C	UNG1	0.540584	0.908265	-2.86287	33.0628	59.0602	2.69221	5.96229	8	6	t-test	E
YLR328W	NMA1	0.662081	0.949867	-2.85952	40.1371	70.6847	2.98755	9.1143	8	6	t-test	E
YNL193W	YNL193W	0.681098	0.957106	-2.85487	44.0166	77.0547	4.13352	8.77122	8	6	t-test	E
YBR227C	MCX1	0.481265	0.88552	-2.85056	42.9995	75.3756	2.14804	5.24962	8	5	t-test	E
YGL013C	PDR1	0.480178	0.884878	-2.84483	44.0798	77.1421	1.835	5.54468	8	6	t-test	E
YLR398C	SKI2	0.468285	0.879479	-2.84448	51.6245	89.5447	3.09346	3.61204	8	6	t-test	E
YBR196C	PGI1	0.667794	0.951582	-2.84071	38.863	68.5592	4.52105	7.56568	8	6	t-test	E
YLR136C	TIS11	0.674505	0.955287	-2.84055	40.0874	70.5718	3.30818	9.25165	8	6	t-test	E
YIL042C	PKP1	0.583718	0.922535	-2.83399	36.6601	64.9266	2.52147	7.04521	8	6	t-test	E
YJR062C	NTA1	0.585791	0.923363	-2.83241	35.3342	62.7443	2.66757	6.96583	8	6	t-test	E
YOR296W	YOR296W	0.649272	0.943253	-2.82836	46.8589	81.6837	3.5983	7.95742	8	6	t-test	E
YMR092C	AIP1	0.58392	0.922535	-2.82606	47.8821	83.362	2.92331	6.64546	8	6	t-test	E
YBL013W	FMT1	0.463526	0.875958	-2.82561	38.9589	68.692	2.2071	4.89269	8	6	t-test	E
YKR041W	YKR041W	0.573694	0.920946	-2.82195	45.466	79.3834	4.0454	4.46534	8	6	t-test	E
YOR087W	YVC1	0.592745	0.926085	-2.79927	46.0847	80.3632	2.49802	7.17724	8	6	t-test	E
YHR146W	CRP1	0.627993	0.939834	-2.79353	39.9768	70.3127	3.14443	7.56949	8	6	t-test	E
YEL035C	UTR5	0.653516	0.944712	-2.79287	37.4753	66.1991	3.44703	8.1256	8	6	t-test	E
YHR075C	PPE1	0.61898	0.9351	-2.7926	41.579	72.945	2.53921	7.8227	8	6	t-test	E
YLR174W	IDP2	0.563634	0.91684	-2.79189	47.3734	82.4696	4.49306	1.84894	8	6	t-test	E
YOL138C	RTC1	0.64246	0.940066	-2.781	40.8289	71.6929	1.6734	8.93931	8	6	t-test	E
YNL043C	YNL043C	0.467129	0.879323	-2.77135	50.7193	87.9364	3.42789	2.03948	8	6	t-test	E
YDR302W	GPI11	0.631531	0.940066	-2.76623	36.7135	64.903	4.39127	5.76821	8	6	t-test	E
YMR004W	MVP1	0.803791	0.973013	-2.76582	21.3724	39.6822	7.33264	13.197	8	6	t-test	E
YGL175C	SAE2	0.714824	0.96425	-2.75636	29.5188	53.0589	5.7604	7.54852	8	6	t-test	E
YLR036C	YLR036C	0.632133	0.940066	-2.7518	38.5109	67.8341	2.21633	8.2699	8	6	t-test	E
YJL161W	FMP33	0.571871	0.920946	-2.75139	38.8588	68.4053	3.09363	5.80942	8	5	t-test	E
YBR180W	DTR1	0.687411	0.957901	-2.75092	51.1704	88.6444	4.43651	8.16497	8	6	t-test	E
YGL091C	NBP35	0.649404	0.943253	-2.75088	36.545	64.6007	3.87927	7.27886	8	6	t-test	E
YLL055W	YCT1	0.603692	0.926903	-2.75035	43.028	75.2577	3.66818	5.95595	8	6	t-test	E
YLR113W	HOG1	0.551099	0.913734	-2.74817	41.6716	73.0243	2.01542	6.44259	8	6	t-test	E
YDL007W	RPT2	0.646963	0.942914	-2.73735	37.737	66.5381	3.04323	8.06046	8	6	t-test	E
YMR103C	YMR103C	0.616016	0.933564	-2.7321	43.1267	75.39	3.8127	6.06203	8	6	t-test	E
YDL142C	CRD1	0.555392	0.913838	-2.72811	38.5852	67.9173	1.87282	6.33471	8	4	t-test	E
YLR173W	YLR173W	0.664481	0.949867	-2.72803	39.7114	69.7686	2.99145	8.66898	8	6	t-test	E
YMR234W	RNH1	0.684099	0.957106	-2.7146	40.2465	70.6262	3.20416	9.17921	8	6	t-test	E
YBR111C	YSA1	0.7063	0.962556	-2.70838	35.7778	63.2696	5.91635	6.16915	8	6	t-test	E
YOR172W	YRM1	0.602282	0.926903	-2.70455	48.3358	83.9081	2.88471	6.74933	8	6	t-test	E
YDL181W	INH1	0.416948	0.852077	-2.69648	34.2722	60.775	2.4746	3.35433	8	6	t-test	E
YGL014W	PUF4	0.699674	0.960602	-2.69281	42.3375	74.028	3.96611	9.0315	8	6	t-test	E
YBR147W	RTC2	0.603097	0.926903	-2.67602	43.1646	75.36	4.00113	4.95587	8	6	t-test	E
YGL066W	SGF73	0.641758	0.940066	-2.66738	29.255	52.479	4.43383	5.55878	8	5	t-test	E
YOR213C	SAS5	0.642125	0.940066	-2.65602	42.6375	74.4606	2.50601	8.02916	8	6	t-test	E
YNL092W	YNL092W	0.683485	0.957106	-2.65384	49.2884	85.3908	4.56228	7.25947	8	6	t-test	E
YGL142C	GPI10	0.654966	0.945282	-2.65354	38.0505	66.9158	3.97112	6.91154	8	6	t-test	E
YMR057C	YMR057C	0.708916	0.963217	-2.64781	43.5446	75.9384	3.94878	9.26605	8	6	t-test	E
YLR345W	YLR345W	0.698193	0.960602	-2.64468	39.4124	69.1401	3.79639	8.90712	8	6	t-test	E
YGL254W	FZF1	0.692984	0.959084	-2.64221	38.0657	66.9221	4.60821	7.6009	8	6	t-test	E
YLR401C	DUS3	0.63005	0.940066	-2.64064	52.4125	90.505	3.03012	7.15868	8	6	t-test	E
YKR039W	GAP1	0.700812	0.960602	-2.63647	48.2792	83.7033	4.52152	8.10261	8	6	t-test	E
YCR034W	ELO2	0.456363	0.872164	-2.62901	37.5679	66.082	2.44629	3.91342	8	6	t-test	E
YKL103C	APE1	0.691645	0.959084	-2.62477	42.155	73.6161	2.61601	9.40131	8	5	t-test	E
YOR183W	FYV12	0.682473	0.957106	-2.62378	37.4332	65.8519	1.1584	9.66325	8	5	t-test	E
YKL037W	AIM26	0.507192	0.897934	-2.60791	46.7525	81.1464	3.17326	3.46323	8	6	t-test	E
YLR091W	GEP5	0.568897	0.920742	-2.60301	46.1301	80.1152	2.58826	5.87908	8	6	t-test	E
YOR007C	SGT2	0.438519	0.864774	-2.59584	45.4905	79.0519	2.6361	3.08687	8	6	t-test	E
YMR104C	YPK2	0.661276	0.949346	-2.58927	48.9282	84.6926	3.43745	7.54509	8	6	t-test	E
YDR445C	YDR445C	0.489686	0.889551	-2.58594	37.6054	66.0728	2.07991	4.82936	8	6	t-test	E
YBL036C	YBL036C	0.613416	0.931866	-2.58473	49.1119	84.9871	3.64761	5.57884	8	6	t-test	E
YOR267C	HRK1	0.664753	0.949867	-2.57439	37.7532	66.2969	1.87817	8.78208	8	6	t-test	E
YBR004C	GPI18	0.640105	0.940066	-2.56887	46.29	80.322	2.01632	7.96758	8	6	t-test	E
YLL045C	RPL8B	0.602442	0.926903	-2.56755	49.9167	86.2819	3.3485	5.64131	8	6	t-test	E
YJL211C	YJL211C	0.703667	0.961278	-2.56548	44.0914	76.702	3.78103	8.78207	8	6	t-test	E
YPL110C	GDE1	0.680995	0.957106	-2.56184	45.2125	78.5391	2.42536	8.97573	8	6	t-test	E
YOL030W	GAS5	0.613947	0.931866	-2.55819	46.0715	79.9452	2.51116	6.88855	8	6	t-test	E
YDR249C	YDR249C	0.722475	0.96425	-2.54966	31.5736	56.0971	2.00128	10.762	8	6	t-test	E
YLL015W	BPT1	0.781925	0.969203	-2.53807	40.8188	71.2768	2.98665	13.5836	8	6	t-test	E
YNL316C	PHA2	0.641046	0.940066	-2.52461	47.6198	82.4353	2.99584	7.07148	8	6	t-test	E
YOR121C	YOR121C	0.682322	0.957106	-2.52167	39.3162	68.7796	2.92462	8.5035	8	6	t-test	E
YBL046W	PSY4	0.516413	0.901558	-2.51514	43.6246	75.8517	2.74832	4.22015	8	6	t-test	E
YJR108W	ABM1	0.636341	0.940066	-2.50991	35.1278	61.8748	2.9152	6.9528	8	6	t-test	E
YPR020W	ATP20	0.563557	0.91684	-2.50719	33.6972	59.5185	3.01438	4.81244	8	5	t-test	E
YLL001W	DNM1	0.663857	0.949867	-2.49723	38.0818	66.7103	3.2145	7.47592	8	6	t-test	E
YJL126W	NIT2	0.627339	0.939709	-2.49636	43.7275	75.99	2.9977	6.54642	8	6	t-test	E
YBL061C	SKT5	0.670008	0.953037	-2.49394	45.6098	79.0806	4.87645	4.84057	8	6	t-test	E
YKL120W	OAC1	0.469387	0.879479	-2.49086	39.6849	69.3352	2.86132	2.7774	8	6	t-test	E
YLR400W	YLR400W	0.484728	0.885555	-2.49052	41.1278	71.7066	3.17063	2.10116	8	5	t-test	E
YKR070W	YKR070W	0.639425	0.940066	-2.48583	45.9919	79.6953	2.98666	6.8754	8	6	t-test	E
YLR368W	MDM30	0.707232	0.962556	-2.48496	37.4343	65.6256	3.947	8.35161	8	6	t-test	E
YCL054W	SPB1	0.728353	0.96425	-2.47779	36.3859	63.8903	5.62088	6.76412	8	6	t-test	E
YAL025C	MAK16	0.69413	0.959261	-2.47447	39.2868	68.6538	3.10233	8.59354	8	6	t-test	E
YKL033W-A	YKL033W-A	0.725098	0.96425	-2.47003	41.2007	71.7929	3.17351	9.73407	8	5	t-test	E
YCL069W	VBA3	0.55024	0.913394	-2.46871	42.4577	73.8571	3.14193	4.11155	8	6	t-test	E
YJR124C	YJR124C	0.681195	0.957106	-2.46127	49.5086	85.4363	3.95762	7.05373	8	6	t-test	E
YKR015C	YKR015C	0.726188	0.96425	-2.44563	39.2353	68.5216	3.20933	9.63863	8	5	t-test	E
YBL021C	HAP3	0.689361	0.959084	-2.43918	35.7083	62.7128	3.02959	8.31421	8	6	t-test	E
YIR009W	MSL1	0.632415	0.940066	-2.43842	44.3899	76.9838	2.8703	6.60242	8	6	t-test	E
YBR177C	EHT1	0.627134	0.939709	-2.43463	45.241	78.3768	3.56434	5.48547	8	6	t-test	E
YAL023C	PMT2	0.592087	0.926085	-2.42955	46.3253	80.151	3.16338	5.05393	8	6	t-test	E
YLR124W	YLR124W	0.596385	0.926419	-2.42432	52.8189	90.8175	3.21847	5.06244	8	6	t-test	E
YOL106W	YOL106W	0.667643	0.951582	-2.41642	42.9371	74.5592	2.16378	8.11632	8	6	t-test	E
YJR032W	CPR7	0.668196	0.951872	-2.41248	43.1923	74.9723	2.47553	7.9127	8	6	t-test	E
YBR054W	YRO2	0.588337	0.924982	-2.40488	42.9509	74.563	2.89206	5.26569	8	6	t-test	E
YNL231C	PDR16	0.709029	0.963217	-2.40369	37.8535	66.1812	3.44149	8.56067	8	6	t-test	E
YPL232W	SSO1	0.675305	0.955287	-2.39767	37.3302	65.311	3.16247	7.49225	8	6	t-test	E
YNL157W	YNL157W	0.531688	0.904699	-2.3968	42.2408	73.3824	1.76672	5.28103	8	6	t-test	E
YKL123W	YKL123W	0.81297	0.974043	-2.39141	41.1106	71.5154	3.28075	14.9944	8	6	t-test	E
YFR011C	MIC19	0.610977	0.931288	-2.38608	42.4112	73.6448	2.1534	6.50689	8	6	t-test	E
YKL038W	RGT1	0.738888	0.96578	-2.38471	39.4369	68.7529	2.80955	10.2006	8	5	t-test	E
YLR326W	YLR326W	0.566093	0.918479	-2.37813	53.2499	91.4501	3.52314	3.162	8	6	t-test	E
YBR024W	SCO2	0.643356	0.940651	-2.37179	45.7388	79.0918	3.09973	6.39487	8	6	t-test	E
YJL051W	IRC8	0.661479	0.949355	-2.36741	45.4888	78.6737	3.26434	6.76447	8	6	t-test	E
YML095C	RAD10	0.641381	0.940066	-2.36578	43.547	75.4786	2.62768	6.81036	8	6	t-test	E
YBL087C	RPL23A	0.637296	0.940066	-2.36416	43.5235	75.4374	3.01192	6.28452	8	6	t-test	E
YMR175W	SIP18	0.684656	0.957106	-2.3641	40.3234	70.1764	2.59277	8.1667	8	6	t-test	E
YMR314W	PRE5	0.744094	0.966266	-2.36381	16.7585	31.4363	4.44208	9.21705	16	12	t-test	E
YMR233W	TRI1	0.686994	0.957901	-2.35483	50.5795	87.0218	3.33097	7.54585	8	6	t-test	E
YOL053C-A	YOL053C-A	0.692327	0.959084	-2.35421	45.3823	78.4769	2.3753	8.53705	8	6	t-test	E
YML117W-A	YML117W-A	0.731226	0.965771	-2.34986	44.013	76.2185	3.7325	9.02274	8	6	t-test	E
YBL019W	APN2	0.462371	0.875275	-2.3477	41.9516	72.8262	2.18007	3.59811	8	6	t-test	E
YPL004C	LSP1	0.650071	0.943253	-2.34217	37.5491	65.5795	3.07872	6.50137	8	6	t-test	E
YGR135W	PRE9	0.744572	0.966266	-2.34179	34.3751	60.361	5.06501	7.94105	8	5	t-test	E
YMR297W	PRC1	0.681913	0.957106	-2.32694	46.3682	80.0528	2.57606	7.92882	8	6	t-test	E
YLL058W	YLL058W	0.694589	0.959261	-2.32375	43.1122	74.6947	3.70899	7.24658	8	6	t-test	E
YMR030W	RSF1	0.723797	0.96425	-2.3221	44.0585	76.2477	4.40571	7.65561	8	6	t-test	E
YDR267C	CIA1	0.702686	0.961278	-2.32143	37.7477	65.872	3.01644	8.29394	8	6	t-test	E
YKR103W	NFT1	0.655733	0.945282	-2.31803	43.0528	74.5878	3.51592	5.99427	8	6	t-test	E
YLR307W	CDA1	0.684926	0.957106	-2.31255	52.38	89.9122	4.09193	6.19136	8	6	t-test	E
YMR251W-A	HOR7	0.560402	0.915012	-2.3124	46.6873	80.5535	3.05813	3.87322	8	6	t-test	E
YPR045C	THP3	0.714932	0.96425	-2.30709	37.4546	65.3666	4.14589	7.48667	8	6	t-test	E
YDR434W	GPI17	0.694833	0.959322	-2.30365	36.7772	64.2473	2.28913	8.46137	8	6	t-test	E
YKR017C	HEL1	0.743374	0.966266	-2.30315	40.775	70.8186	3.08647	9.82307	8	5	t-test	E
YJL153C	INO1	0.614701	0.931866	-2.29214	41.6107	72.1744	2.23645	6.13161	8	5	t-test	E
YMR204C	INP1	0.737024	0.96578	-2.291	43.0233	74.4948	3.76552	8.9565	8	6	t-test	E
YBL023C	MCM2	0.673901	0.955287	-2.28839	39.5207	68.7323	2.56197	7.51856	8	6	t-test	E
YBR199W	KTR4	0.62026	0.935531	-2.2848	42.7007	73.9542	3.47226	4.68582	8	6	t-test	E
YNR073C	YNR073C	0.669637	0.953037	-2.28216	52.6828	90.36	3.46906	6.3858	8	6	t-test	E
YKR043C	SHB17	0.741757	0.966266	-2.24992	43.2635	74.8222	4.38926	8.2289	8	6	t-test	E
YNL010W	YNL010W	0.696898	0.960601	-2.24649	45.0589	77.7681	3.75585	6.87231	8	6	t-test	E
YLR171W	YLR171W	0.806283	0.973836	-2.24535	50.6028	86.8801	8.63182	3.18165	8	6	t-test	E
YJR070C	LIA1	0.764894	0.969203	-2.23723	40.5132	70.2799	2.5308	11.0287	8	6	t-test	E
YGR250C	YGR250C	0.640381	0.940066	-2.22002	34.7306	60.7452	2.76811	6.0566	8	6	t-test	E
YLR179C	YLR179C	0.720877	0.96425	-2.21922	40.7427	70.6276	3.16237	8.40468	8	6	t-test	E
YJR127C	RSF2	0.692914	0.959084	-2.21411	37.3794	65.09	2.48334	7.87894	8	6	t-test	E
YOL092W	YPQ1	0.74381	0.966266	-2.20895	43.1867	74.6285	3.11226	9.42887	8	6	t-test	E
YMR100W	MUB1	0.696678	0.960601	-2.20687	36.7146	63.9852	2.10029	8.22185	8	6	t-test	E
YMR086C-A	YMR086C-A	0.648668	0.943253	-2.20485	42.4276	73.3739	3.20578	5.67569	8	6	t-test	E
YAL061W	BDH2	0.589253	0.924982	-2.1923	45.4614	78.3407	2.70976	4.7163	8	6	t-test	E
YGR123C	PPT1	0.742969	0.966266	-2.1828	45.9298	79.095	3.76241	8.64735	8	6	t-test	E
YJR030C	YJR030C	0.632059	0.940066	-2.17682	49.2807	84.594	2.83823	5.56347	8	6	t-test	E
YLR267W	BOP2	0.647852	0.943253	-2.17476	52.906	90.5505	4.31814	2.6035	8	6	t-test	E
YLR300W	EXG1	0.672551	0.954201	-2.17373	52.1456	89.2986	3.93752	5.11184	8	6	t-test	E
YLR092W	SUL2	0.767588	0.969203	-2.1718	38.3123	66.5542	3.58158	10.0998	8	6	t-test	E
YBL016W	FUS3	0.662591	0.949867	-2.1661	44.9072	77.3865	3.90667	4.69643	8	6	t-test	E
YLR050C	YLR050C	0.703354	0.961278	-2.15561	40.2021	69.6343	2.7511	7.7679	8	6	t-test	E
YNL293W	MSB3	0.666199	0.951005	-2.14736	46.1087	79.331	3.12325	6.08276	8	6	t-test	E
YGL074C	YGL074C	0.70741	0.962556	-2.14664	38.6686	67.0985	2.76221	7.86384	8	6	t-test	E
YMR107W	SPG4	0.73891	0.96578	-2.14489	39.9356	69.1785	2.95683	8.98061	8	6	t-test	E
YCL063W	VAC17	0.333012	0.805716	-2.13926	35.4353	61.771	1.63661	2.21714	8	6	t-test	E
YBL050W	SEC17	0.700098	0.960602	-2.13589	37.637	65.385	3.44847	6.82521	8	6	t-test	E
YHR015W	MIP6	0.638735	0.940066	-2.13555	34.4584	60.1589	2.83858	5.57053	8	6	t-test	E
YCR087W	YCR087W	0.570155	0.920777	-2.13313	41.8729	72.344	2.32516	4.6058	8	6	t-test	E
YMR252C	YMR252C	0.674615	0.955287	-2.13309	45.7107	78.6532	3.29105	6.07284	8	6	t-test	E
YDR212W	TCP1	0.652007	0.944257	-2.13065	35.7117	62.2112	2.95164	5.78519	8	6	t-test	E
YCR102C	YCR102C	0.63919	0.940066	-2.12905	37.5386	65.212	3.96517	3.14424	8	6	t-test	E
YMR318C	ADH6	0.616933	0.934068	-2.12865	44.4304	76.5411	2.35232	5.55245	8	6	t-test	E
YKL114C	APN1	0.693779	0.959261	-2.11996	38.2287	66.3316	3.41374	6.54081	8	6	t-test	E
YMR225C	MRPL44	0.723644	0.96425	-2.11784	43.9185	75.6818	2.7901	8.32378	8	6	t-test	E
YML059C	NTE1	0.722665	0.96425	-2.1151	47.6003	81.7301	4.34153	6.37383	8	6	t-test	E
YKL133C	YKL133C	0.722966	0.96425	-2.10683	41.0546	70.9556	2.80483	8.23031	8	6	t-test	E
YBR159W	IFA38	0.716538	0.96425	-2.10137	49.3325	84.5551	4.3224	5.95234	8	5	t-test	E
YPR025C	CCL1	0.737346	0.96578	-2.09991	35.2844	61.4582	4.0067	7.57038	8	6	t-test	E
YFL009W	CDC4	0.728567	0.96425	-2.09144	38.4566	66.6593	2.77574	8.40173	8	6	t-test	E
YPR129W	SCD6	0.682636	0.957106	-2.08189	38.578	66.8432	2.03601	7.30097	8	6	t-test	E
YJR142W	YJR142W	0.678215	0.957045	-2.08067	50.138	85.8453	4.20299	4.07983	8	6	t-test	E
YNR067C	DSE4	0.738946	0.96578	-2.07245	44.0782	75.8698	3.27831	8.31688	8	6	t-test	E
YMR106C	YKU80	0.579424	0.922535	-2.06838	50.0486	85.6781	3.44535	1.61738	8	6	t-test	E
YDR228C	PCF11	0.62004	0.935531	-2.06687	42.9122	73.9437	2.69517	4.97545	8	6	t-test	E
YDR021W	FAL1	0.717273	0.96425	-2.06474	36.1505	62.8243	3.3101	7.30524	8	6	t-test	E
YCL031C	RRP7	0.75676	0.969203	-2.05057	42.5812	73.3728	4.15926	8.11172	8	6	t-test	E
YOR167C	RPS28A	0.726038	0.96425	-2.05039	41.9292	72.3006	3.13751	7.77093	8	6	t-test	E
YGR053C	YGR053C	0.730579	0.965581	-2.04971	44.9757	77.3078	2.15557	8.68722	8	6	t-test	E
YDL023C	YDL023C	0.611659	0.931377	-2.04764	41.3799	71.393	3.61844	2.36814	8	6	t-test	E
YBR031W	RPL4A	0.603028	0.926903	-2.04632	40.9583	70.6978	1.84376	5.42687	8	6	t-test	E
YDR244W	PEX5	0.806121	0.973836	-2.04192	33.2766	58.0621	3.10652	12.1208	8	6	t-test	E
YOR029W	YOR029W	0.681997	0.957106	-2.04122	45.5728	78.2754	2.33017	6.90344	8	6	t-test	E
YKR088C	TVP38	0.738882	0.96578	-2.03576	46.9359	80.5074	3.3789	8.00953	8	6	t-test	E
YAL017W	PSK1	0.632379	0.940066	-2.03545	43.7662	75.296	2.99359	4.71321	8	6	t-test	E
YOR045W	TOM6	0.731327	0.965771	-2.03185	39.965	69.0411	2.27043	8.56267	8	6	t-test	E
YOL105C	WSC3	0.739794	0.96578	-2.02165	43.5601	74.9346	2.30171	8.83103	8	6	t-test	E
YDL061C	RPS29B	0.733567	0.96578	-2.01979	36.3751	63.1196	2.11395	8.57951	8	5	t-test	E
YAL032C	PRP45	0.754669	0.969203	-2.01197	37.9316	65.6656	3.18101	8.80829	8	6	t-test	E
YNL311C	YNL311C	0.736407	0.96578	-2.01186	36.3978	63.1438	1.38959	9.06741	8	6	t-test	E
YGR022C	YGR022C	0.728538	0.96425	-2.00848	43.1436	74.2281	2.423	8.24321	8	6	t-test	E
YGR166W	TRS65	0.605896	0.928202	-2.00843	34.1763	59.4862	1.65616	5.49244	8	6	t-test	E
YJL192C	SOP4	0.602794	0.926903	-1.99367	49.8561	85.2388	2.21086	4.89574	8	6	t-test	E
YOR358W	HAP5	0.760183	0.969203	-1.99031	50.8026	86.7894	4.33847	7.60205	8	5	t-test	E
YHL037C	YHL037C	0.71747	0.96425	-1.98227	40.3463	69.5864	2.11769	7.91293	8	6	t-test	E
YIL098C	FMC1	0.80192	0.972352	-1.98049	45.8173	78.5776	3.88182	10.7295	8	5	t-test	E
YIL088C	AVT7	0.683449	0.957106	-1.97601	45.8862	78.6834	2.7568	6.26178	8	6	t-test	E
YIL166C	YIL166C	0.709122	0.963217	-1.97246	43.5687	74.8677	2.13863	7.57549	8	6	t-test	E
YDL098C	SNU23	0.733544	0.96578	-1.96932	41.2319	71.021	2.7778	7.97597	8	6	t-test	E
YGL073W	HSF1	0.700194	0.960602	-1.96814	36.7916	63.7194	2.76439	6.75749	8	6	t-test	E
YBR135W	CKS1	0.753179	0.969203	-1.96666	39.6989	68.4964	2.89607	8.71496	8	6	t-test	E
YOL090W	MSH2	0.610236	0.931279	-1.96394	27.2168	47.9719	3.02883	3.63604	8	6	t-test	E
